gene_id	symbol	product	biotype	chrom	start	end	n_go	tier	n_lines_refined	lines_refined	reciprocal_pav	ecotype_only_corroborated	cnv	dmr	ref_divergence	reciprocal_present_in	ecotype_only_tier	ecotype_only_side	copies_lean	copies_siscowet	sv	ref_pav	n_lines_23_6	cluster_rep	cluster_size	caution	phase18_convergent	phase18_rank_score
gene-LOC120033560	LOC120033560	TLE family member 5-like	protein_coding	NC_052346.1	12896866	12910705	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033560	1		0	
gene-LOC120033563	LOC120033563	small ubiquitin-related modifier 3	protein_coding	NC_052346.1	12643854	12646745	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033563	1		0	
gene-LOC120033566	LOC120033566	pituitary tumor-transforming gene 1 protein-interacting protein-like	protein_coding	NC_052346.1	12649644	12655037	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033566	1		0	
gene-LOC120033570	LOC120033570	integrin alpha-4-like	protein_coding	NC_052346.1	805920	820189	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120033570	2		0	
gene-LOC120033586	LOC120033586	POU domain, class 2, transcription factor 1-like	protein_coding	NC_052346.1	18843245	18857180	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	1	1	gene-LOC120033586	1		0	0
gene-LOC120033621	LOC120033621	tubulin alpha chain-like	protein_coding	NC_052346.1	18260883	18268161	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120033621	1		0	
gene-LOC120033625	LOC120033625	gamma-aminobutyric acid receptor subunit beta-3-like	protein_coding	NC_052346.1	9507638	9532459	12	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			0	1	2	gene-LOC120033207	3		0	0
gene-LOC120033695	LOC120033695	polyadenylate-binding protein 1-like	protein_coding	NC_052346.1	6345526	6347798	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			0	1	2	gene-LOC120033695	1		0	0
gene-LOC120033703	LOC120033703	protein sprouty homolog 2-like	protein_coding	NC_052346.1	9602946	9606794	7	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033703	1		0	
gene-LOC120033705	LOC120033705	tetraspanin-7-like	protein_coding	NC_052346.1	18995680	19026250	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033705	1		0	
gene-LOC120033706	LOC120033706	capping protein inhibiting regulator of actin dynamics-like	protein_coding	NC_052346.1	15124218	15137539	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033706	1		0	
gene-LOC120033716	LOC120033716	transmembrane protein 198-B-like	protein_coding	NC_052346.1	8104826	8110274	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033716	1		0	
gene-LOC120033765	LOC120033765	X-linked retinitis pigmentosa GTPase regulator-like	protein_coding	NC_052346.1	18980263	18994271	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033765	1		0	
gene-LOC120033767	LOC120033767	dynein light chain Tctex-type 3-like	protein_coding	NC_052346.1	18977142	18980070	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033767	1		0	
gene-LOC120033907	LOC120033907	axin-1-like	protein_coding	NC_052347.1	8054794	8097733	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			0	1	2	gene-LOC120033907	1		0	0
gene-LOC120033908	LOC120033908	protein tweety homolog 3-like	protein_coding	NC_052347.1	7456920	7521022	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033908	1		0	
gene-LOC120033919	LOC120033919	importin subunit beta-1	protein_coding	NC_052347.1	4694715	4714751	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033919	1		0	
gene-LOC120033924	LOC120033924	protein phosphatase 1 regulatory subunit 1B-like	protein_coding	NC_052347.1	5909151	5938865	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120033924	1		0	
gene-LOC120033926	LOC120033926	inactive phospholipase C-like protein 2	protein_coding	NC_052347.1	6216785	6312438	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033926	1		0	
gene-LOC120033928	LOC120033928	ATP-citrate synthase	protein_coding	NC_052309.1	60689298	60719519	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120033928	1		0	
gene-LOC120033956	LOC120033956	sterile alpha motif domain-containing protein 14-like	protein_coding	NC_052347.1	4743829	4768341	8	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033956	1		0	
gene-LOC120033963	LOC120033963	SH3 and cysteine-rich domain-containing protein 2-like	protein_coding	NC_052347.1	6055605	6068377	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120033963	1		0	
gene-LOC120033964	LOC120033964	P43 5S RNA-binding protein-like	protein_coding	NC_052347.1	6102814	6107465	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120033964	1		0	
gene-LOC120033966	LOC120033966	caveolae-associated protein 1-like	protein_coding	NC_052347.1	6439971	6470569	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033966	1		0	
gene-LOC120033978	LOC120033978	sorting nexin-8-like	protein_coding	NC_052347.1	7520968	7536505	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033978	1		0	
gene-LOC120033979	LOC120033979	protein ELFN1-like	protein_coding	NC_052347.1	7671034	7673421	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120033979	1		0	
gene-LOC120033985	LOC120033985	myoferlin-like	protein_coding	NC_052347.1	8938193	9005880	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120033985	1		0	
gene-LOC120034014	LOC120034014	growth arrest-specific protein 7-like	protein_coding	NC_052347.1	16790439	16826273	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034014	1		0	
gene-LOC120034015	LOC120034015	germ cell-specific gene 1-like protein	protein_coding	NC_052347.1	16838135	16843896	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034015	1		0	
gene-LOC120034016	LOC120034016	heparan sulfate glucosamine 3-O-sulfotransferase 6-like	protein_coding	NC_052347.1	16845058	16848705	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034016	1		0	
gene-LOC120034026	LOC120034026	synaptotagmin-C-like	protein_coding	NC_052347.1	17736894	17775913	10	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034026	1		0	
gene-LOC120034029	LOC120034029	protein phosphatase 1 regulatory subunit 29-like	protein_coding	NC_052347.1	18251749	18254857	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034029	1		0	
gene-LOC120034030	LOC120034030	protein phosphatase 1 regulatory subunit 29-like	protein_coding	NC_052347.1	18380827	18383919	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034030	1		0	
gene-LOC120034034	LOC120034034	cytohesin-3	protein_coding	NC_052347.1	11882643	11928093	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034034	1		0	
gene-LOC120034039	LOC120034039	band 3 anion exchange protein	protein_coding	NC_052347.1	21099506	21111089	9	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034039	1		0	
gene-LOC120034051	LOC120034051	7,8-dihydro-8-oxoguanine triphosphatase-like	protein_coding	NC_052347.1	7539443	7540380	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034051	1		0	
gene-LOC120034052	LOC120034052	V-type proton ATPase 116 kDa subunit a1-like	protein_coding	NC_052347.1	6476150	6498049	7	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034052	1		0	
gene-LOC120034058	LOC120034058	signal transducer and activator of transcription 5B-like	protein_coding	NC_052347.1	6317712	6405974	9	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034058	2		0	
gene-LOC120034061	LOC120034061	suppressor of cytokine signaling 7-like	protein_coding	NC_052347.1	4716737	4731596	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034061	1		0	
gene-LOC120034074	LOC120034074	nucleolar transcription factor 1-like	protein_coding	NC_052347.1	21079064	21099246	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034074	1		0	
gene-LOC120034162	LOC120034162	migration and invasion enhancer 1-like	protein_coding	NC_052347.1	21116832	21119797	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120034162	1		0	
gene-LOC120034165	LOC120034165	xylosyltransferase 2-like	protein_coding	NC_052347.1	12834073	12847810	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034165	1		0	
gene-LOC120034167	LOC120034167	homologous recombination OB-fold protein-like	protein_coding	NC_052347.1	21055118	21060883	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034167	1		0	
gene-LOC120034172	LOC120034172	MBT domain-containing protein 1-like	protein_coding	NC_052347.1	4578296	4590038	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034172	1		0	
gene-LOC120034173	LOC120034173	nucleoside diphosphate kinase A-like	protein_coding	NC_052347.1	4591186	4593827	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034173	1		0	
gene-LOC120034187	LOC120034187	cell death-inducing p53-target protein 1-like	protein_coding	NC_052347.1	9324675	9337551	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034187	1		0	
gene-LOC120034193	LOC120034193	Na(+)/H(+) exchange regulatory cofactor NHE-RF1-like	protein_coding	NC_052347.1	12772718	12806865	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034193	1		0	
gene-LOC120034212	LOC120034212	dual specificity mitogen-activated protein kinase kinase 4-like	protein_coding	NC_052347.1	16742974	16762602	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034212	1		0	
gene-LOC120034214	LOC120034214	serine/threonine-protein phosphatase alpha-2 isoform-like	protein_coding	NC_052347.1	21985545	22003912	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034214	1		0	
gene-LOC120034227	LOC120034227	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like	protein_coding	NC_052347.1	19264535	19268314	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034227	1		0	
gene-LOC120034238	LOC120034238	speckle-type POZ protein-like	protein_coding	NC_052347.1	21355942	21463043	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034238	1		0	
gene-LOC120034242	LOC120034242	protein SCO1 homolog, mitochondrial-like	protein_coding	NC_052347.1	16766221	16769019	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034242	1		0	
gene-LOC120034244	LOC120034244	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like	protein_coding	NC_052347.1	14556463	14560181	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034244	1		0	
gene-LOC120034246	LOC120034246	ras-related protein Rab-37-like	protein_coding	NC_052347.1	12813410	12833704	7	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034246	1		0	
gene-LOC120034268	LOC120034268		V_segment	NC_052347.1	19076250	19076799	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			0	1	2	gene-LOC120034268	1		0	0
gene-LOC120034270	LOC120034270		V_segment	NC_052347.1	19234197	19235483	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120034270	1		0	
gene-LOC120034271	LOC120034271	voltage-dependent P/Q-type calcium channel subunit alpha-1A-like	protein_coding	NC_052347.1	19386906	19501159	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034271	1		0	
gene-LOC120034275	LOC120034275	prostaglandin E2 receptor EP1 subtype-like	protein_coding	NC_052347.1	19782058	19783492	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034275	1		0	
gene-LOC120034277	LOC120034277	zinc-binding protein A33-like	protein_coding	NC_052347.1	19796863	19802168	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034277	1		0	
gene-LOC120034278	LOC120034278	phosphoinositide-interacting protein-like	protein_coding	NC_052347.1	19820382	19820774	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120034278	1		0	
gene-LOC120034286	LOC120034286	ankyrin repeat and SOCS box protein 16-like	protein_coding	NC_052347.1	21061652	21063760	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034286	1		0	
gene-LOC120034288	LOC120034288	tumor necrosis factor receptor superfamily member 16-like	protein_coding	NC_052347.1	21147734	21184165	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034288	1		0	
gene-LOC120034312	LOC120034312	splicing factor U2AF 65 kDa subunit-like	protein_coding	NC_052347.1	16864459	16871945	8	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034312	1		0	
gene-LOC120034339	LOC120034339	nucleus accumbens-associated protein 1-like	protein_coding	NC_052347.1	18694552	18716394	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			0	1	2	gene-LOC120034339	1		0	0
gene-LOC120034351	LOC120034351	voltage-dependent L-type calcium channel subunit beta-1-like	protein_coding	NC_052347.1	5304208	5343824	7	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034351	1		0	
gene-LOC120034352	LOC120034352	ectonucleotide pyrophosphatase/phosphodiesterase family member 7-like	protein_coding	NC_052347.1	16290591	16296241	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120034352	1		0	
gene-LOC120034362	LOC120034362	signal transducer and activator of transcription 3-like	protein_coding	NC_052347.1	6410702	6435888	9	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034058	2		0	
gene-LOC120034371	LOC120034371	beta-1,3-N-acetylglucosaminyltransferase lunatic fringe-like	protein_coding	NC_052347.1	7440814	7448914	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034371	1		0	
gene-LOC120034378	LOC120034378	gap junction gamma-1 protein-like	protein_coding	NC_052347.1	5413629	5415765	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034378	1		0	
gene-LOC120034407	LOC120034407	rRNA methyltransferase 2, mitochondrial-like	protein_coding	NC_052347.1	7541284	7548035	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034407	1		0	
gene-LOC120034417	LOC120034417	mitogen-activated protein kinase kinase kinase 14-like	protein_coding	NC_052347.1	7342523	7361474	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034417	1		0	
gene-LOC120034438	LOC120034438	60S ribosomal protein L19-like	protein_coding	NC_052347.1	5352131	5354775	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034438	1		0	
gene-LOC120034455	LOC120034455	NEDD8-conjugating enzyme Ubc12	protein_coding	NC_052347.1	4637335	4647758	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034455	1		0	
gene-LOC120034457	LOC120034457	membrane-spanning 4-domains subfamily A member 4A-like	protein_coding	NC_052309.1	61961822	61980687	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120034457	1		0	
gene-LOC120034466	LOC120034466	beta-galactoside-binding lectin-like	protein_coding	NC_052347.1	18091464	18096322	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034466	1		0	
gene-LOC120034476	LOC120034476	ataxin-7-like protein 3	protein_coding	NC_052347.1	21068818	21078608	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034476	1		0	
gene-LOC120034477	LOC120034477	transmembrane and ubiquitin-like domain-containing protein 1	protein_coding	NC_052347.1	21064175	21070371	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034477	1		0	
gene-LOC120034478	LOC120034478	apoptosis regulator BAX-like	protein_coding	NC_052347.1	7371883	7386736	9	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034479	2		0	
gene-LOC120034479	LOC120034479	apoptosis regulator BAX-like	protein_coding	NC_052347.1	7362505	7368528	9	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034479	2		0	
gene-LOC120034491	LOC120034491	protein YIPF1-like	protein_coding	NC_052347.1	19283215	19287478	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034491	1		0	
gene-LOC120034492	LOC120034492	mitochondrial import inner membrane translocase subunit Tim29-like	protein_coding	NC_052347.1	19287659	19290116	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034492	1		0	
gene-LOC120034494	LOC120034494	F-box/LRR-repeat protein 19-like	protein_coding	NC_052347.1	4666050	4690539	7	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034494	1		0	
gene-LOC120034514	LOC120034514	MAGUK p55 subfamily member 3-like	protein_coding	NC_052347.1	4771024	4793943	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120034514	1		0	
gene-LOC120034529	LOC120034529	adhesion G protein-coupled receptor E1-like	protein_coding	NC_052347.1	20014126	20073567	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034529	1		0	
gene-LOC120034530	LOC120034530	pyridoxal-dependent decarboxylase domain-containing protein 1-like	protein_coding	NC_052347.1	19843180	19856843	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034530	1		0	
gene-LOC120034531	LOC120034531	long-chain fatty acid transport protein 1-like	protein_coding	NC_052347.1	19784616	19796033	19	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034531	1		0	
gene-LOC120034532	LOC120034532	eukaryotic peptide chain release factor GTP-binding subunit ERF3A-like	protein_coding	NC_052347.1	19821979	19842022	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034532	1		0	
gene-LOC120034533	LOC120034533	calcium-binding mitochondrial carrier protein SCaMC-3-like	protein_coding	NC_052347.1	19869175	19892368	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034533	1		0	
gene-LOC120034534	LOC120034534	transmembrane protein 238-like	protein_coding	NC_052347.1	19816887	19818729	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120034534	1		0	
