gene_id	symbol	product	biotype	chrom	start	end	n_go	tier	n_lines_refined	lines_refined	reciprocal_pav	ecotype_only_corroborated	cnv	dmr	ref_divergence	reciprocal_present_in	ecotype_only_tier	ecotype_only_side	copies_lean	copies_siscowet	sv	ref_pav	n_lines_23_6	cluster_rep	cluster_size	caution	phase18_convergent	phase18_rank_score
gene-LOC120018663	LOC120018663	mRNA decay activator protein ZFP36-like	protein_coding	NC_052329.1	36844507	36845484	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018663	2		0	
gene-LOC120018664	LOC120018664	sericin-1-like	protein_coding	NC_052329.1	37137382	37137702	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018664	1		0	
gene-LOC120018669	LOC120018669	Down syndrome cell adhesion molecule-like protein 1 homolog	protein_coding	NC_052329.1	37764929	37904343	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018669	1		0	
gene-LOC120018670	LOC120018670	prolactin-releasing peptide receptor-like	protein_coding	NC_052329.1	37940419	37941877	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018670	1		0	
gene-LOC120018674	LOC120018674	signal-induced proliferation-associated 1-like protein 3	protein_coding	NC_052329.1	39028156	39063731	9		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018674	1		0	
gene-LOC120018677	LOC120018677	protein jagged-1b-like	protein_coding	NC_052329.1	39331427	39366342	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018677	1		0	
gene-LOC120018691	LOC120018691	serine/Arginine-related protein 53-like	protein_coding	NC_052329.1	41133136	41303662	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018691	1		0	
gene-LOC120018701	LOC120018701	segment polarity protein dishevelled homolog DVL-3-like	protein_coding	NC_052329.1	42965395	43038263	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018700	2		0	
gene-LOC120018707	LOC120018707	microtubule-associated protein 6-like	protein_coding	NC_052329.1	20233906	20237918	8		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018707	1		0	
gene-LOC120018709	LOC120018709	vegetative cell wall protein gp1-like	protein_coding	NC_052329.1	6652598	6653767	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018709	1		0	
gene-LOC120018710	LOC120018710	integumentary mucin C.1-like	protein_coding	NC_052329.1	6654982	6656132	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018710	1		0	
gene-LOC120018725	LOC120018725	P2Y purinoceptor 13-like	protein_coding	NC_052329.1	4770242	4774819	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018725	4		0	
gene-LOC120018731	LOC120018731	forkhead box protein L2-like	protein_coding	NC_052329.1	11330466	11331386	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018731	1		0	
gene-LOC120018736	LOC120018736	long-chain-fatty-acid--CoA ligase 3-like	protein_coding	NC_052329.1	14696133	14738325	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018736	1		0	
gene-LOC120018742	LOC120018742	retinol-binding protein 2-like	protein_coding	NC_052329.1	11174348	11182361	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018742	1		0	
gene-LOC120018749	LOC120018749	guanylyl cyclase-activating protein 1-like	protein_coding	NC_052329.1	1987326	2002053	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018749	1		0	
gene-LOC120018750	LOC120018750	52 kDa repressor of the inhibitor of the protein kinase-like	protein_coding	NC_052329.1	20255739	20260084	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018750	1		0	
gene-LOC120018751	LOC120018751	synaptotagmin-like protein 2	protein_coding	NC_052329.1	20455886	20465540	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018751	1		0	
gene-LOC120018778	LOC120018778	acidic leucine-rich nuclear phosphoprotein 32-related protein	protein_coding	NC_052329.1	144660	152779	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018778	1		0	
gene-LOC120018793	LOC120018793	proteasome subunit alpha type-6-like	protein_coding	NC_052329.1	32123501	32127078	5		1	ecotype_only_corroborated	0	1	0	0	0		corroborated	siscowet			0	0	1	gene-LOC120018793	1		0	
gene-LOC120018794	LOC120018794	sodium/glucose cotransporter 2-like	protein_coding	NC_052329.1	32162760	32171302	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018794	1		0	
gene-LOC120018796	LOC120018796	N-sulphoglucosamine sulphohydrolase-like	protein_coding	NC_052308.1	77821264	77831056	3		1	ecotype_only_corroborated	0	1	0	0	0		corroborated	siscowet			0	0	1	gene-LOC120018796	1		0	
gene-LOC120018803	LOC120018803	large neutral amino acids transporter small subunit 4-like	protein_coding	NC_052329.1	34591952	34614783	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018803	1		0	
gene-LOC120018804	LOC120018804	transmembrane protein 199-like	protein_coding	NC_052329.1	34767382	34769663	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018804	1		0	
gene-LOC120018805	LOC120018805	smoothelin-like protein 2	protein_coding	NC_052329.1	34780205	34799073	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018805	1		0	
gene-LOC120018806	LOC120018806	kunitz-type protease inhibitor 2-like	protein_coding	NC_052329.1	34993594	35015470	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018806	1		0	
gene-LOC120018809	LOC120018809	ephrin type-A receptor 4-like	protein_coding	NC_052329.1	14492946	14498002	9		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018809	1		0	
gene-LOC120018846	LOC120018846	protein phosphatase 1 regulatory subunit 14A-like	protein_coding	NC_052329.1	34981317	34991855	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018846	1		0	
gene-LOC120018871	LOC120018871	G-protein coupled receptor 4-like	protein_coding	NC_052329.1	37953882	37955859	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018871	1		0	
gene-LOC120018872	LOC120018872	integumentary mucin C.1-like	protein_coding	NC_052329.1	3893557	3896269	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018872	1		0	
gene-LOC120018882	LOC120018882	myeloid leukemia factor 1-like	protein_coding	NC_052329.1	41075276	41103788	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018882	1		0	
gene-LOC120018883	LOC120018883	glutamine amidotransferase-like class 1 domain-containing protein 3A, mitochondrial	protein_coding	NC_052329.1	15897421	15898762	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018883	1		0	
gene-LOC120018891	LOC120018891	ankyrin repeat domain-containing protein 13B-like	protein_coding	NC_052329.1	34264221	34295521	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018891	1		0	
gene-LOC120018896	LOC120018896	ventricular zone-expressed PH domain-containing protein-like	protein_coding	NC_052329.1	29104	67349	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018896	1		0	
gene-LOC120018897	LOC120018897	WD repeat-containing protein 49-like	protein_coding	NC_052329.1	243376	288305	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018897	1		0	
gene-LOC120018898	LOC120018898	EH domain-containing protein 2-like	protein_coding	NC_052329.1	379721	418537	7		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120018898	1		0	0
gene-LOC120018901	LOC120018901	serine/threonine-protein phosphatase 5-like	protein_coding	NC_052329.1	513294	562094	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018901	1		0	
gene-LOC120018903	LOC120018903	glutamate receptor ionotropic, kainate 1-like	protein_coding	NC_052329.1	1240568	1327101	9		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018903	1		0	
gene-LOC120018905	LOC120018905	T-lymphoma invasion and metastasis-inducing protein 1-like	protein_coding	NC_052329.1	1426178	1439874	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018905	1		0	
gene-LOC120018906	LOC120018906	teneurin-4-like	protein_coding	NC_052329.1	1441359	1576860	6		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120018906	1		0	0
gene-LOC120018907	LOC120018907	F-box only protein 40	protein_coding	NC_052329.1	1818154	1850286	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018907	1		0	
gene-LOC120018909	LOC120018909	transcriptional coactivator YAP1-like	protein_coding	NC_052329.1	2129689	2167057	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018909	1		0	
gene-LOC120018913	LOC120018913	probable G-protein coupled receptor 149	protein_coding	NC_052329.1	3381542	3405030	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018913	1		0	
gene-LOC120018922	LOC120018922	alpha-(1,3)-fucosyltransferase 4-like	protein_coding	NC_052329.1	4537560	4539214	4		1	ref_divergence	0	0	0	0	1						0	1	1	gene-LOC120018922	1		0	0
gene-LOC120018924	LOC120018924	homeobox protein cut-like 1	protein_coding	NC_052329.1	4590094	4644613	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018924	1		0	
gene-LOC120018931	LOC120018931	succinate receptor 1-like	protein_coding	NC_052329.1	5079923	5080861	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018931	1		0	
gene-LOC120018933	LOC120018933	glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1-like	protein_coding	NC_052307.1	25345048	25361243	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018933	1		0	
gene-LOC120018935	LOC120018935	capZ-interacting protein-like	protein_coding	NC_052329.1	5615873	5639836	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018935	1		0	
gene-LOC120018937	LOC120018937	ethanolamine-phosphate cytidylyltransferase-like	protein_coding	NC_052308.1	77876865	77915515	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018937	1		0	
gene-LOC120018938	LOC120018938	cell adhesion molecule 2-like	protein_coding	NC_052329.1	5913170	6062307	0		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120018938	1		0	0
gene-LOC120018939	LOC120018939	ubiquitin carboxyl-terminal hydrolase 32-like	protein_coding	NC_052329.1	6445366	6567286	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018939	1		0	
gene-LOC120018943	LOC120018943	voltage-gated potassium channel subunit beta-1-like	protein_coding	NC_052329.1	8077660	8107995	12		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018943	1		0	
gene-LOC120018945	LOC120018945	histidine-rich glycoprotein-like	protein_coding	NC_052329.1	8304868	8305683	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018945	1		0	
gene-LOC120018946	LOC120018946	amelogenin, X isoform-like	protein_coding	NC_052329.1	8791842	8850144	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018946	1		0	
gene-LOC120018947	LOC120018947	platelet-derived growth factor D-like	protein_coding	NC_052329.1	9132865	9164206	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018947	1		0	
gene-LOC120018948	LOC120018948	ethanolamine-phosphate cytidylyltransferase-like	protein_coding	NC_052308.1	78032094	78063778	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018948	1		0	
gene-LOC120018950	LOC120018950	metabotropic glutamate receptor 5-like	protein_coding	NC_052329.1	9743749	9902898	7		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120018950	1		0	0
gene-LOC120018951	LOC120018951	basic proline-rich protein-like	protein_coding	NC_052329.1	10315973	10318278	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018951	1		0	
gene-LOC120018955	LOC120018955	putative gustatory receptor clone PTE03	protein_coding	NC_052329.1	10508825	10516630	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018955	1		0	
gene-LOC120018959	LOC120018959	hsp90 co-chaperone Cdc37-like	protein_coding	NC_052308.1	78532813	78543639	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018959	1		0	
gene-LOC120018962	LOC120018962	calsyntenin-2-like	protein_coding	NC_052329.1	10726552	10822980	9		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018962	1		0	
gene-LOC120018963	LOC120018963	coatomer subunit beta'	protein_coding	NC_052329.1	11186919	11203610	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018963	1		0	
gene-LOC120018973	LOC120018973	roundabout homolog 1-like	protein_coding	NC_052329.1	13608990	14024977	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018973	1		0	
gene-LOC120018977	LOC120018977	basement membrane-specific heparan sulfate proteoglycan core protein-like	protein_coding	NC_052308.1	76584881	76602570	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120018977	1		0	
gene-LOC120018993	LOC120018993	protein GPR108-like	protein_coding	NC_052308.1	76099380	76118568	3		1	ecotype_only_corroborated	0	1	0	0	0		corroborated	siscowet			0	0	1	gene-LOC120018993	1		0	
gene-LOC120019010	LOC120019010	tumor necrosis factor receptor superfamily member 21-like	protein_coding	NC_052330.1	16230088	16263692	9		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019010	1		0	
gene-LOC120019012	LOC120019012	cell adhesion molecule 3-like	protein_coding	NC_052308.1	78492922	78525135	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019086	2		0	
gene-LOC120019013	LOC120019013	BRO1 domain-containing protein BROX-like	protein_coding	NC_052330.1	16464461	16484451	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019013	1		0	
gene-LOC120019015	LOC120019015	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase-like	protein_coding	NC_052330.1	16486501	16488975	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019015	1		0	
gene-LOC120019025	LOC120019025	guanine nucleotide-binding protein G(o) subunit alpha-like	protein_coding	NC_052308.1	77834780	77875856	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019025	1		0	
gene-LOC120019033	LOC120019033	guanine nucleotide-binding protein G(o) subunit alpha-like	protein_coding	NC_052308.1	78064889	78108418	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019033	1		0	
gene-LOC120019040	LOC120019040	tyrosine-protein phosphatase non-receptor type 14-like	protein_coding	NC_052330.1	18121373	18221062	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019040	1		0	
gene-LOC120019041	LOC120019041	prospero homeobox protein 1-like	protein_coding	NC_052330.1	18397922	18418147	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019041	1		0	
gene-LOC120019073	LOC120019073	partner and localizer of BRCA2-like	protein_coding	NC_052308.1	78819506	78825972	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019073	1		0	
gene-LOC120019078	LOC120019078	SAM and SH3 domain-containing protein 1-like	protein_coding	NC_052330.1	21234117	21543730	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019078	1		0	
gene-LOC120019079	LOC120019079	uronyl 2-sulfotransferase-like	protein_coding	NC_052330.1	21545856	21674882	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019079	1		0	
gene-LOC120019081	LOC120019081	methyltransferase-like protein 24	protein_coding	NC_052330.1	21729366	21807023	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019081	1		0	
gene-LOC120019085	LOC120019085	sestrin-1-like	protein_coding	NC_052330.1	22232411	22239493	8		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019085	1		0	
gene-LOC120019086	LOC120019086	cell adhesion molecule 3-like	protein_coding	NC_052308.1	78468647	78475099	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019086	2		0	
gene-LOC120019089	LOC120019089	transcriptional repressor protein YY1-like	protein_coding	NC_052330.1	22815050	22822519	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019089	1		0	
gene-LOC120019092	LOC120019092	adhesion G protein-coupled receptor E5-like	protein_coding	NC_052308.1	77093631	77112883	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019092	1		0	
gene-LOC120019112	LOC120019112	ATPase family AAA domain-containing protein 2-like	protein_coding	NC_052330.1	25238755	25351774	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019112	1		0	
gene-LOC120019123	LOC120019123	mRNA decay activator protein ZFP36L1-like	protein_coding	NC_052330.1	26765602	26789971	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019123	1		0	
gene-LOC120019124	LOC120019124	retinol dehydrogenase 14-like	protein_coding	NC_052330.1	26915659	26918275	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019124	1		0	
gene-LOC120019125	LOC120019125	cysteine-rich protein 2-like	protein_coding	NC_052330.1	26900443	26915465	0		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019125	1		0	
gene-LOC120019126	LOC120019126	cleavage and polyadenylation specificity factor subunit 2	protein_coding	NC_052330.1	27079421	27091315	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019126	1		0	
gene-LOC120019127	LOC120019127	ribosomal oxygenase 1-like	protein_coding	NC_052330.1	27093356	27101101	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019127	1		0	
gene-LOC120019128	LOC120019128	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1-like	protein_coding	NC_052330.1	27091536	27093256	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019128	1		0	
gene-LOC120019129	LOC120019129	exostosin-like 3	protein_coding	NC_052330.1	27103033	27183852	3		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019129	1		0	
gene-LOC120019130	LOC120019130	cytosolic 5'-nucleotidase 1A-like	protein_coding	NC_052330.1	27210261	27219803	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019130	2		0	
gene-LOC120019131	LOC120019131	cytosolic 5'-nucleotidase 1A-like	protein_coding	NC_052330.1	27240025	27257552	7		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019130	2		0	
gene-LOC120019134	LOC120019134	heat shock protein HSP 90-alpha 1	protein_coding	NC_052330.1	27306790	27312082	15		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019134	2		0	
gene-LOC120019135	LOC120019135	heat shock protein HSP 90-alpha-like	protein_coding	NC_052330.1	27312608	27320092	15		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019134	2		0	
gene-LOC120019136	LOC120019136	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform-like	protein_coding	NC_052330.1	27327629	27365264	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019136	1		0	
gene-LOC120019137	LOC120019137	thyroxine 5-deiodinase-like	protein_coding	NC_052330.1	27399617	27401207	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019137	1		0	
gene-LOC120019141	LOC120019141	CYFIP-related Rac1 interactor A-like	protein_coding	NC_052330.1	27969644	28018631	2		1	ref_divergence	0	0	0	0	1						0	1	1	gene-LOC120019141	1		0	0
gene-LOC120019145	LOC120019145	palmitoyltransferase ZDHHC14-like	protein_coding	NC_052330.1	5651224	5692318	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019145	1		0	
gene-LOC120019146	LOC120019146	alpha-1-antitrypsin homolog	protein_coding	NC_052330.1	28284966	28287641	3		1	ref_divergence	0	0	0	0	1						0	1	1	gene-LOC120019146	1		0	1
gene-LOC120019167	LOC120019167	transcription factor MafG-like	protein_coding	NC_052308.1	77958190	77980054	5		1	ecotype_only_corroborated	0	1	0	0	0		corroborated	lean			0	0	1	gene-LOC120019167	1		0	
gene-LOC120019172	LOC120019172	SNW domain-containing protein 1-like	protein_coding	NC_052330.1	30730814	30744011	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019172	1		0	
gene-LOC120019174	LOC120019174	cholesterol 24-hydroxylase-like	protein_coding	NC_052330.1	30838272	30852331	4		1	ref_divergence	0	0	0	0	1						0	1	1	gene-LOC120019174	1		0	0
gene-LOC120019175	LOC120019175	coiled-coil domain-containing protein 85C-B-like	protein_coding	NC_052330.1	30855573	30971931	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019175	1		0	
gene-LOC120019176	LOC120019176	V-type proton ATPase subunit D-like	protein_coding	NC_052330.1	31549556	31559235	2		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019176	1		0	
gene-LOC120019178	LOC120019178	RNA-binding protein 25-like	protein_coding	NC_052330.1	31573307	31606772	4		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019178	1		0	
gene-LOC120019179	LOC120019179	breast cancer metastasis-suppressor 1-like protein-A	protein_coding	NC_052330.1	31611985	31622546	4		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120019179	1		0	0
gene-LOC120019181	LOC120019181	calmodulin-1	protein_coding	NC_052330.1	31678506	31696454	1		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019181	1		0	
gene-LOC120019182	LOC120019182	26S proteasome regulatory subunit 4-like	protein_coding	NC_052330.1	31700450	31707147	5		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019182	1		0	
gene-LOC120019184	LOC120019184	forkhead box protein N3-like	protein_coding	NC_052330.1	31905551	32021438	4		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120019184	1		0	0
gene-LOC120019189	LOC120019189	neurexin-3b	protein_coding	NC_052330.1	32895009	33415468	0		1	ref_divergence	0	0	0	0	1						1	1	2	gene-LOC120019189	1		0	0
gene-LOC120019190	LOC120019190	elongator complex protein 3	protein_coding	NC_052330.1	33755971	33802647	6		1	ref_divergence	0	0	0	0	1						1	0	1	gene-LOC120019190	1		0	
