id,feature,fc,pval,qval,chr,start,end,score,strand
gene-LOC120029927,gene,1.36023407674472,0.0451348690250575,0.438264838028898,NC_052341.1,4409928,4412819,0,-
gene-LOC120029928,gene,1.62242036392097,0.00780542522531658,0.309567883574485,NC_052341.1,4470899,4474405,0,+
gene-LOC120029930,gene,1.07471866607298,0.0139886276325289,0.340449731591911,NC_052341.1,4440073,4443229,0,-
gene-LOC120029932,gene,1.12488481219547,0.0139588360037568,0.340449731591911,NC_052341.1,4430997,4433632,0,+
gene-LOC120029950,gene,0.888727501931928,0.00710586354298015,0.308338378842631,NC_052341.1,23181106,23192470,0,-
gene-LOC120029969,gene,0.738921171641063,0.0357318172723667,0.418485834922402,NC_052341.1,30964885,30966485,0,-
gene-LOC120029991,gene,1.66123215021412,0.0157879352838861,0.351793601210808,NC_052341.1,21036685,21047063,0,+
gene-LOC120030011,gene,1.49861522455202,0.0103633405772005,0.323945256450158,NC_052341.1,13509363,13542784,0,+
gene-LOC120030018,gene,1.7669487886496,0.0201408589159586,0.366799336022592,NC_052341.1,8038396,8042755,0,-
gene-LOC120030028,gene,0.952238664873534,0.00913725978231605,0.316521589392037,NC_052341.1,8883496,8890009,0,+
gene-LOC120030071,gene,0.5762522487831,0.0119753779477474,0.327769533046406,NC_052341.1,33536652,33547782,0,+
gene-LOC120030103,gene,1.20086917145488,0.0298718966109308,0.400616269392142,NC_052341.1,29966300,29984209,0,+
gene-LOC120030140,gene,1.44610325203932,0.0129444881851106,0.335518543273595,NC_052342.1,19672819,19686786,0,+
gene-LOC120030146,gene,1.15725339616255,0.00624882003934701,0.307632767845853,NC_052342.1,18940867,18946828,0,-
gene-LOC120030147,gene,0.701179768664455,0.0160726935731174,0.352331256915375,NC_052342.1,19570417,19590870,0,+
gene-LOC120030161,gene,1.18108255032175,0.0441594301456901,0.436668571917412,NC_052342.1,22575515,22585951,0,+
gene-LOC120030165,gene,0.955806476228983,0.0282695083842293,0.395109557966973,NC_052342.1,22692843,22693466,0,+
gene-LOC120030192,gene,0.927452203805906,0.0135999822277992,0.337565651342339,NC_052342.1,21178228,21235499,0,+
gene-LOC120030194,gene,1.36165550547153,0.0208261980682858,0.37001337891193,NC_052342.1,21154996,21162979,0,+
gene-LOC120030208,gene,0.963722807930967,0.0336290539058628,0.410411005294172,NC_052342.1,4737483,5075114,0,+
gene-LOC120030213,gene,0.88046410608524,0.0234494245542314,0.378209889289977,NC_052342.1,7954193,7962869,0,-
gene-LOC120030233,gene,0.737134395443252,0.00955973226619511,0.319737171069556,NC_052342.1,11718479,11894696,0,-
gene-LOC120030241,gene,0.990817832474302,0.0171611341212571,0.357285278441172,NC_052342.1,14225007,14229347,0,+
gene-LOC120030307,gene,1.49196100317449,0.0208717197418749,0.370156627675833,NC_052342.1,16529943,16535270,0,-
gene-LOC120030312,gene,1.21181585168582,0.0436833317338128,0.435749822721621,NC_052342.1,25056630,25064158,0,+
gene-LOC120030350,gene,1.4228851229121,0.0150766928176864,0.346108492740252,NC_052342.1,20503099,20542231,0,+
gene-LOC120030368,gene,1.23665117963903,0.0131259516503081,0.336327249031584,NC_052342.1,6284781,6291814,0,-
gene-LOC120030372,gene,0.846501469194866,0.0497502864389944,0.441018254828864,NC_052342.1,8095936,8111258,0,-
gene-LOC120030374,gene,1.69431619827717,0.0384732157076115,0.429073286305584,NC_052342.1,19052942,19054239,0,-
gene-LOC120030424,gene,1.98636004181914,0.00165094720742487,0.294456832090784,NC_052342.1,15714651,15718174,0,-
gene-LOC120030440,gene,0.853582059049361,0.0296078497638996,0.398944166885818,NC_052342.1,14030047,14032757,0,-
gene-LOC120030453,gene,1.80172534255633,0.00938092222046105,0.31755032023806,NC_052342.1,18011367,18014050,0,+
gene-LOC120030469,gene,1.14318805062478,0.0205189208491776,0.368112762578773,NC_052342.1,20483261,20496672,0,+
gene-LOC120030472,gene,0.972365100406475,0.00211476203948391,0.294456832090784,NC_052342.1,21248836,21260618,0,-
gene-LOC120030517,gene,0.855040737584881,0.00113254421636633,0.294456832090784,NC_052342.1,25855122,25874525,0,-
gene-LOC120030520,gene,0.914217136667201,0.00444535191268514,0.294456832090784,NC_052342.1,25960277,25980547,0,+
gene-LOC120030532,gene,1.36098560449373,0.00186225108835736,0.294456832090784,NC_052309.1,33861751,33955398,0,-
gene-LOC120030541,gene,0.953334024231811,0.0147325368288281,0.344708785598155,NC_052342.1,16407794,16410141,0,+
gene-LOC120030546,gene,0.896893689308892,0.0230472148865339,0.376478961624698,NC_052342.1,25987907,25992827,0,+
gene-LOC120030562,gene,0.893040587797392,0.0462053771557107,0.439377430173307,NC_052309.1,34010283,34029136,0,-
gene-LOC120030566,gene,1.48027317020537,0.00427172518725927,0.294456832090784,NC_052342.1,25382136,25403671,0,-
gene-LOC120030573,gene,1.47994298130367,0.00537499098771876,0.305789915787656,NC_052342.1,6516456,6527660,0,+
gene-LOC120030576,gene,0.857244191628522,0.0128716406010456,0.334764166988393,NC_052342.1,26783856,26800976,0,-
gene-LOC120030580,gene,0.94179895176844,0.0270042068776766,0.392303840679748,NC_052342.1,9048213,9063091,0,-
gene-LOC120030586,gene,0.787017893203219,0.0490978438075748,0.441018254828864,NC_052342.1,4551909,4586822,0,+
gene-LOC120030683,gene,0.896637930948388,0.00466458266683811,0.295724323080623,NC_052342.1,15686516,15707023,0,-
gene-LOC120030690,gene,0.964129977662904,0.0219355233632377,0.373724981366991,NC_052342.1,23435065,23483120,0,+
gene-LOC120030712,gene,1.26023757670576,0.0332577360966813,0.409702510644884,NC_052342.1,18062660,18066191,0,+
gene-LOC120030779,gene,1.22346601460332,0.0219631753714454,0.373724981366991,NC_052343.1,22989085,22992502,0,-
gene-LOC120030797,gene,1.28495755358869,0.0195868798868204,0.366799336022592,NC_052309.1,35202757,35207016,0,-
gene-LOC120030805,gene,1.03685698877723,0.00740270966573986,0.309567883574485,NC_052343.1,3489603,3491928,0,-
gene-LOC120030822,gene,1.3875854497097,0.0325214820941893,0.406863974393844,NC_052343.1,29905644,29916041,0,-
gene-LOC120030823,gene,0.72617066654769,0.029801803131541,0.400286255197072,NC_052343.1,29906665,29909625,0,-
gene-LOC120030842,gene,1.69164416880338,0.00455810200741169,0.294456832090784,NC_052343.1,23105108,23125479,0,+
gene-LOC120030852,gene,0.740385264344257,0.0137803660007423,0.339140977591402,NC_052343.1,16459413,16500935,0,+
gene-LOC120030873,gene,0.935100587864127,0.0265469147761227,0.389788136904263,NC_052343.1,24483127,24493483,0,-
gene-LOC120030882,gene,0.774657654069973,0.0270223971095682,0.392303840679748,NC_052343.1,2695366,2716230,0,-
gene-LOC120030936,gene,0.866707868828126,0.0136372192417942,0.337887465180983,NC_052343.1,26582806,26592442,0,-
gene-LOC120030947,gene,0.99734873396518,0.0320905106725839,0.406674412378053,NC_052343.1,27361611,27372119,0,+
gene-LOC120030960,gene,0.963739469611623,0.022627112595341,0.375350562962352,NC_052343.1,28901870,28903070,0,-
gene-LOC120030993,gene,0.839139517694196,0.0225261587435927,0.374967731027734,NC_052343.1,16304181,16344995,0,-
gene-LOC120031030,gene,0.965762322087191,0.0119294234626772,0.327567466238276,NC_052343.1,20032988,20037308,0,+
gene-LOC120031043,gene,0.797118101527142,0.0133397060925957,0.337235365803839,NC_052343.1,14839637,14846540,0,+
gene-LOC120031057,gene,1.74760222756902,0.0244994354234048,0.38236743085331,NC_052343.1,25395438,25399727,0,-
gene-LOC120031058,gene,1.13490986542609,0.0491273585409415,0.441018254828864,NC_052309.1,36456110,36486739,0,-
gene-LOC120031062,gene,1.61373410907185,0.0110755128261114,0.32515937929485,NC_052343.1,14077943,14080075,0,+
gene-LOC120031073,gene,0.992019873561633,0.0405664035607134,0.431548018266196,NC_052309.1,36497594,36503281,0,+
gene-LOC120031077,gene,1.3231301054865,0.0395468201171584,0.430847384811248,NC_052343.1,6087833,6101637,0,-
gene-LOC120031097,gene,1.27571293223726,0.0338106821992206,0.41144231644498,NC_052343.1,3428563,3438028,0,-
gene-LOC120031100,gene,0.891930261144738,0.0177790110682758,0.360506171638955,NC_052343.1,9716351,9739018,0,+
gene-LOC120031113,gene,1.60071726616694,0.0239418864456044,0.380692155835651,NC_052343.1,31936864,31939905,0,-
gene-LOC120031132,gene,0.806672846196432,0.00500471302722794,0.300629191642847,NC_052343.1,22355384,22363578,0,-
gene-LOC120031147,gene,0.841515291248323,0.0184236553365573,0.364769235777677,NC_052343.1,9006825,9048083,0,-
gene-LOC120031149,gene,1.1364536119241,0.0239150260714074,0.380632108968568,NC_052343.1,30474339,30476711,0,-
gene-LOC120031151,gene,1.35172062032094,0.00530764994064348,0.305472390475638,NC_052343.1,19463236,19467505,0,-
gene-LOC120031159,gene,1.10358223514882,0.0366769584673403,0.421576828359292,NC_052343.1,30516558,30556323,0,-
gene-LOC120031205,gene,0.899254019205339,0.0493396045025075,0.441018254828864,NC_052343.1,25133915,25140049,0,+
gene-LOC120031222,gene,1.42355967114959,0.00969585634398806,0.320563744879608,NC_052343.1,3372514,3381754,0,-
gene-LOC120031234,gene,1.51854102642051,0.000728649282975891,0.294456832090784,NC_052343.1,19474995,19492305,0,-
gene-LOC120031259,gene,1.37979180121835,0.0105562979632798,0.32515937929485,NC_052343.1,22633600,22640604,0,-
gene-LOC120031267,gene,1.62356829985974,0.0169408797521597,0.355618289284993,NC_052343.1,25627404,25631052,0,+
gene-LOC120031268,gene,1.41062876433565,0.0163626725780199,0.352588062328573,NC_052343.1,140015,144471,0,-
gene-LOC120031275,gene,0.848335864250249,0.0481404659990736,0.441018254828864,NC_052343.1,24420007,24440855,0,-
gene-LOC120031277,gene,0.64471815663057,0.0320910500036063,0.406674412378053,NC_052343.1,16206528,16219373,0,+
gene-LOC120031286,gene,0.917735076898239,0.0287061125285173,0.396601195681957,NC_052343.1,11811636,11832737,0,-
gene-LOC120031287,gene,1.83101503327142,0.00702141779930554,0.308338378842631,NC_052343.1,11806188,11811568,0,+
gene-LOC120031291,gene,0.945414438690097,0.0362801250325495,0.420619503616993,NC_052343.1,145115,180251,0,+
gene-LOC120031296,gene,1.85943994691528,0.00764762455950252,0.309567883574485,NC_052343.1,13057049,13065719,0,+
gene-LOC120031302,gene,1.46749737435298,0.00115688420328341,0.294456832090784,NC_052343.1,14367587,14380879,0,+
gene-LOC120031311,gene,1.28026356849756,0.022418795903119,0.374899815481975,NC_052343.1,22976279,22980652,0,-
gene-LOC120031312,gene,1.21563415894962,0.025075193137936,0.383370291749121,NC_052343.1,22962946,22967328,0,-
gene-LOC120031315,gene,0.862357845917491,0.00559532431267173,0.307632767845853,NC_052343.1,16563035,16575881,0,-
gene-LOC120031317,gene,1.45547905324512,0.029156481127985,0.397805589206406,NC_052343.1,25169013,25180382,0,+
gene-LOC120031339,gene,1.4809650758515,0.0039204633082589,0.294456832090784,NC_052343.1,13047506,13056235,0,+
gene-LOC120031345,gene,0.805378538684436,0.0288380185578745,0.396881040243677,NC_052343.1,8785356,8990397,0,-
gene-LOC120031364,gene,1.65749539473891,0.0408456061839917,0.431969165839404,NC_052343.1,9163466,9167217,0,-
gene-LOC120031385,gene,0.658457869817076,0.0306708351616796,0.402652389316031,NC_052343.1,12077468,12079125,0,-
gene-LOC120031408,gene,0.973696078837118,0.00504932340861419,0.301412557521834,NC_052343.1,15177041,15179451,0,+
gene-LOC120031409,gene,1.40696212921204,0.0311509765064261,0.404447599696425,NC_052343.1,28786371,28790585,0,-
gene-LOC120031426,gene,1.41394816721499,0.0492781064890548,0.441018254828864,NC_052343.1,12081561,12085169,0,+
gene-LOC120031428,gene,0.854224147576966,0.000859064093100326,0.294456832090784,NC_052343.1,25815694,25829142,0,+
gene-LOC120031431,gene,0.814219239725357,0.0406429871515664,0.431769210783924,NC_052343.1,15290256,15297006,0,-
gene-LOC120031432,gene,0.920328786329615,0.00848260152008939,0.311201658501284,NC_052343.1,31848886,31867086,0,+
gene-LOC120031435,gene,0.677871909942391,0.0492420224557208,0.441018254828864,NC_052343.1,26863213,26883771,0,+
gene-LOC120031449,gene,1.09060087530241,0.0445209930906898,0.437539150668659,NC_052343.1,28529966,28532568,0,+
gene-LOC120031461,gene,1.48947985994838,0.0202051060467404,0.367073273045038,NC_052343.1,31402510,31409053,0,-
gene-LOC120031475,gene,1.28875724082897,0.0490570025090462,0.441018254828864,NC_052343.1,31284712,31288346,0,-
gene-LOC120031479,gene,1.42803066550222,0.0134007810504111,0.337235365803839,NC_052309.1,41600057,41610034,0,-
gene-LOC120031480,gene,0.754922088265794,0.01247090633903,0.33166576552301,NC_052343.1,26300320,26308617,0,-
gene-LOC120031496,gene,0.888855298883565,0.0341145324832733,0.412854698067298,NC_052343.1,3805085,3821307,0,-
gene-LOC120031500,gene,1.1774279003257,0.0303832094333867,0.40193533252394,NC_052343.1,3339023,3343587,0,+
gene-LOC120031510,gene,1.14318384883377,0.049332713372372,0.441018254828864,NC_052343.1,4253396,4259104,0,+
gene-LOC120031525,gene,1.35491367585086,0.0105491128934091,0.32515937929485,NC_052309.1,42036187,42041639,0,-
gene-LOC120031529,gene,1.04927429329103,0.00182007029089082,0.294456832090784,NC_052343.1,23164917,23169360,0,-
gene-LOC120031577,gene,1.44130165650326,0.00782731729905017,0.309567883574485,NC_052343.1,4753991,4773650,0,-
gene-LOC120031686,gene,1.2178493042115,0.0210306046020601,0.370657148006446,NC_052343.1,4485002,4490587,0,+
gene-LOC120031702,gene,1.6428216384683,0.00583480143748205,0.307632767845853,NC_052343.1,6471943,6481638,0,-
gene-LOC120031769,gene,0.692035968206558,0.0389982765264523,0.42955244889601,NC_052344.1,19882116,19898496,0,+
gene-LOC120031770,gene,0.749621560660913,0.00652333142536454,0.307632767845853,NC_052344.1,9939809,9959258,0,+
gene-LOC120031780,gene,0.712791802923354,0.00238417168910732,0.294456832090784,NC_052344.1,2476020,2595509,0,-
gene-LOC120031786,gene,0.943662876851078,0.0161300646268785,0.352331256915375,NC_052344.1,3634035,3661144,0,-
gene-LOC120031829,gene,0.968242544401656,0.00517067292657236,0.302965217822621,NC_052344.1,11571254,11670064,0,-
gene-LOC120031854,gene,1.50238543454812,0.0198474243142452,0.366799336022592,NC_052344.1,14574884,14590138,0,-
gene-LOC120031855,gene,2.29177649337276,0.00757165971241047,0.309567883574485,NC_052344.1,14618166,14620841,0,-
gene-LOC120031857,gene,1.4882006735814,0.0362057785455835,0.420512474736168,NC_052344.1,14668803,14674507,0,-
gene-LOC120031858,gene,1.23207755331136,0.0423673329140517,0.432944310907149,NC_052344.1,14683737,14699041,0,-
gene-LOC120031860,gene,1.72793415982388,0.0301393044126261,0.401381119112046,NC_052344.1,14752092,14760053,0,-
gene-LOC120031874,gene,2.07436692958572,0.0070893367363507,0.308338378842631,NC_052344.1,18132684,18134418,0,+
gene-LOC120031876,gene,1.53875084642159,0.0125860818076553,0.332081242228635,NC_052344.1,18152542,18158928,0,+
gene-LOC120031902,gene,1.09476107793981,0.0475211705841037,0.441018254828864,NC_052344.1,10021671,10033310,0,-
gene-LOC120031904,gene,1.53775833043161,0.0258153851732777,0.386826192906209,NC_052344.1,16670638,16671963,0,-
gene-LOC120031917,gene,0.731265999848304,0.00468390685231757,0.295724323080623,NC_052344.1,19611187,19616754,0,+
gene-LOC120031934,gene,1.34719075965831,0.0306156307822985,0.402618087343844,NC_052344.1,11670801,11676515,0,+
gene-LOC120031935,gene,1.4828756583684,0.0180477982404299,0.362031806796166,NC_052344.1,14386226,14392447,0,-
gene-LOC120031975,gene,1.65829792460927,0.0267629612424398,0.39121849993492,NC_052344.1,11979968,11986413,0,-
gene-LOC120031987,gene,1.68881983520515,0.0231678504658429,0.377398334062404,NC_052344.1,15459234,15472038,0,+
gene-LOC120031997,gene,1.64325620793585,0.00842358823663703,0.310730528934917,NC_052344.1,5894978,5898987,0,-
gene-LOC120032013,gene,1.97790118217024,0.0110439815921906,0.32515937929485,NC_052344.1,21498118,21499731,0,-
gene-LOC120032033,gene,0.667592503727967,0.0285480784729029,0.396486093636932,NC_052344.1,9787123,9793813,0,-
gene-LOC120032050,gene,2.59737791087913,6.55872452253181e-05,0.294456832090784,NC_052344.1,6101553,6111048,0,+
gene-LOC120032071,gene,0.91499284521215,0.0421418717153303,0.432944310907149,NC_052344.1,6144978,6169019,0,+
gene-LOC120032105,gene,0.944777756315857,0.0358284581120603,0.418989677879264,NC_052344.1,22493771,22805045,0,-
gene-LOC120032115,gene,0.976819688340007,0.0266650523924579,0.390653086538639,NC_052344.1,24295296,24302464,0,-
gene-LOC120032148,gene,0.660970795894361,0.0199779829448348,0.366799336022592,NC_052344.1,15668696,15701870,0,+
gene-LOC120032158,gene,1.08975497755831,0.0365553671949672,0.42136417314073,NC_052344.1,14605191,14605443,0,-
gene-LOC120032165,gene,0.971912534763558,0.00248262014986045,0.294456832090784,NC_052344.1,24328867,24331838,0,-
gene-LOC120032178,gene,1.60254551823304,0.0385731040404513,0.429461115815666,NC_052344.1,18596627,18598042,0,-
gene-LOC120032180,gene,0.764396746840244,0.0223141714117134,0.374899815481975,NC_052344.1,9846241,9859309,0,+
gene-LOC120032185,gene,0.888787366992876,0.0324450323854157,0.406674412378053,NC_052344.1,9837265,9838267,0,-
gene-LOC120032186,gene,0.516675260270332,0.0257046349517307,0.386552059414018,NC_052344.1,19824771,19840380,0,+
gene-LOC120032191,gene,1.66898798925356,0.0465507680398691,0.440628940418715,NC_052309.1,50313633,50327876,0,+
gene-LOC120032210,gene,0.863281466967592,0.0488189395295641,0.441018254828864,NC_052344.1,2823138,2864380,0,-
gene-LOC120032215,gene,0.892115785690126,0.0427278816366694,0.433465230151023,NC_052344.1,15044219,15049038,0,-
gene-LOC120032226,gene,0.919843267425207,0.0381743127398824,0.42761973014125,NC_052344.1,11076153,11094552,0,-
gene-LOC120032235,gene,0.994308477297855,0.0430883903877537,0.434580988774948,NC_052344.1,23779027,23788535,0,-
gene-LOC120032240,gene,0.913012133266935,0.00434876933213224,0.294456832090784,NC_052309.1,50588391,50692379,0,-
gene-LOC120032242,gene,1.46378885723825,0.0114821792764694,0.326060140968464,NC_052344.1,1004731,1009072,0,+
gene-LOC120032258,gene,0.930080332226986,0.0271423145710656,0.392303840679748,NC_052344.1,14787099,14793110,0,+
gene-LOC120032264,gene,1.18823693793106,0.0139972899928493,0.340449731591911,NC_052344.1,25365063,25379238,0,+
gene-LOC120032290,gene,0.879206605420493,0.0062746932190676,0.307632767845853,NC_052344.1,23385064,23447269,0,-
gene-LOC120032292,gene,0.696307133155758,0.0431114677038986,0.434580988774948,NC_052344.1,11130554,11208409,0,-
gene-LOC120032299,gene,1.21666786306514,0.0031765279890984,0.294456832090784,NC_052344.1,18785606,18799423,0,-
gene-LOC120032322,gene,0.966729841746459,0.011138236933415,0.32515937929485,NC_052344.1,2887115,2890944,0,+
gene-LOC120032397,gene,0.847564400042673,0.0253206491192645,0.384084746409414,NC_052345.1,14537890,14543011,0,+
gene-LOC120032405,gene,0.931881692879446,0.0482733603863847,0.441018254828864,NC_052345.1,9705001,9748627,0,-
