gene_id	eco_chrom	eco_start	eco_end	eco_strand	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-zgc:85843	ptg000252l	14868	30848	-	zgc:85843	120056009	protein_coding	NC_052317.1	31073115	31089094	+	1	uncharacterized protein LOC405880 homolog	4	2	0	2	GO:0005789|GO:0019216|GO:0033116|GO:0055088
gene-LOC120055341	ptg000252l	73669	183666	+	LOC120055341	120055341	protein_coding	NC_052317.1	30920484	31030279	-	0	myomegalin-like	3	0	1	2	GO:0005634|GO:0005815|GO:0008270
gene-LOC120056008	ptg000252l	184037	194602	-	LOC120056008	120056008	protein_coding	NC_052317.1	30909536	30920112	+	0	5'-AMP-activated protein kinase subunit beta-2-like	5	1	1	3	GO:0005634|GO:0005737|GO:0007165|GO:0019901|GO:0031588
gene-LOC120056007	ptg000252l	198326	211784	-	LOC120056007	120056007	protein_coding	NC_052317.1	30892354	30905811	+	0	calcium-binding mitochondrial carrier protein SCaMC-1-like	4	1	2	1	GO:0005347|GO:0005509|GO:0005743|GO:0055085
gene-LOC120063991_16	ptg000252l	220328	221828	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120056209	ptg000252l	246839	252571	+	LOC120056209	120056209	protein_coding	NC_052317.1	43332313	43338061	+	0	protein FAM102B-like	0	0	0	0	NA
gene-LOC120056210	ptg000252l	259258	268077	+	LOC120056210	120056210	protein_coding	NC_052317.1	43344767	43353586	+	0	pre-mRNA-splicing factor 38B-like	1	0	0	1	GO:0071011
gene-fndc7a	ptg000252l	355737	368057	-	fndc7a	120055431	protein_coding	NC_052317.1	43412289	43424587	-	1	fibronectin type III domain containing 7a	1	0	1	0	GO:0005515
gene-LOC120056213	ptg000252l	387312	422524	+	LOC120056213	120056213	protein_coding	NC_052317.1	43443884	43478817	+	0	G-protein-signaling modulator 2-like	2	0	2	0	GO:0005515|GO:0030695
gene-LOC120055679	ptg000252l	424254	449803	-	LOC120055679	120055679	protein_coding	NC_052317.1	43480548	43505993	-	0	WD repeat-containing protein 47-like	1	0	1	0	GO:0005515
gene-LOC120056214	ptg000252l	452385	532918	-	LOC120056214	120056214	protein_coding	NC_052317.1	43508575	43588506	-	0	calmodulin-regulated spectrin-associated protein 2-like	7	3	3	1	GO:0005516|GO:0007026|GO:0030507|GO:0031122|GO:0031175|GO:0036449|GO:0051011
gene-LOC120055432	ptg000252l	563719	564747	+	LOC120055432	120055432	protein_coding	NC_052317.1	43619488	43620514	+	0	extensin-like	0	0	0	0	NA
gene-LOC120055680	ptg000252l	580954	582457	-	LOC120055680	120055680	protein_coding	NC_052317.1	43636808	43638310	-	0	C-C motif chemokine 20-like	16	12	2	2	GO:0002548|GO:0005576|GO:0005615|GO:0006954|GO:0006955|GO:0007186|GO:0008009|GO:0030593|GO:0043547|GO:0048020|GO:0048247|GO:0070098|GO:0070374|GO:0071346|GO:0071347|GO:0071356
gene-LOC120055680_1	ptg000252l	587140	588629	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120055680_2	ptg000252l	593081	594570	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120055683	ptg000252l	599363	600246	-	LOC120055683	120055683	protein_coding	NC_052317.1	43714725	43715611	-	0	C-C motif chemokine 4-like	16	12	2	2	GO:0002548|GO:0005576|GO:0005615|GO:0006954|GO:0006955|GO:0007186|GO:0008009|GO:0030593|GO:0043547|GO:0048020|GO:0048247|GO:0070098|GO:0070374|GO:0071346|GO:0071347|GO:0071356
gene-LOC120055434_2	ptg000252l	609197	610094	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120055682_1	ptg000252l	617021	617908	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120055682_3	ptg000252l	632955	633842	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120055434_1	ptg000252l	643980	644877	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120055682_2	ptg000252l	651689	652572	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120055682_4	ptg000252l	665657	666544	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-chrng	ptg000252l	708204	714788	-	chrng	120055435	protein_coding	NC_052317.1	43757347	43763960	-	1	cholinergic receptor, nicotinic, gamma	10	5	2	3	GO:0004888|GO:0007165|GO:0007268|GO:0022848|GO:0034220|GO:0042391|GO:0043005|GO:0045202|GO:0045211|GO:0050877
gene-LOC120056216	ptg000252l	787330	793304	-	LOC120056216	120056216	protein_coding	NC_052317.1	43829181	43835154	-	0	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase-like	3	1	1	1	GO:0005783|GO:0006486|GO:0052925
gene-LOC120056217	ptg000252l	793322	796415	+	LOC120056217	120056217	protein_coding	NC_052317.1	43835173	43838265	+	0	mitochondrial ubiquitin ligase activator of nfkb 1-A-like	3	2	1	0	GO:0004842|GO:0006996|GO:0016567
gene-LOC120055436	ptg000252l	804079	836213	-	LOC120055436	120055436	protein_coding	NC_052317.1	43845320	43878151	-	0	proline-rich extensin-like protein EPR1	0	0	0	0	NA
gene-LOC120055685	ptg000252l	836230	839105	+	LOC120055685	120055685	protein_coding	NC_052317.1	43878169	43881043	+	0	calcium/calmodulin-dependent protein kinase II inhibitor 2-like	3	1	2	0	GO:0006469|GO:0008427|GO:0019901
gene-LOC120056218	ptg000252l	854099	854800	-	LOC120056218	120056218	protein_coding	NC_052317.1	43895811	44034389	-	0	EEF1A lysine methyltransferase 4-like	1	0	1	0	GO:0008757
gene-tdh	ptg000253l	122425	149760	+	tdh	120019220	protein_coding	NC_052330.1	37464152	37490142	+	1	L-threonine dehydrogenase	2	1	1	0	GO:0006567|GO:0008743
gene-LOC120019221	ptg000253l	150760	153145	+	LOC120019221	120019221	lncRNA	NC_052330.1	37492317	37494551	+	0	uncharacterized LOC120019221	0	0	0	0	NA
gene-LOC120043056	ptg000255l	28257	30596	+	LOC120043056	120043056	lncRNA	NW_024061586.1	303802	306224	-	0	uncharacterized LOC120043056	0	0	0	0	NA
gene-LOC120029099	ptg000256l	17227	29646	-	LOC120029099	120029099	protein_coding	NC_052340.1	24300643	24313061	-	0	beta-secretase 2-like	6	2	1	3	GO:0004190|GO:0005768|GO:0005802|GO:0006509|GO:0016020|GO:0050435
gene-LOC120065018	ptg000257l	55860	196915	+	LOC120065018	120065018	protein_coding	NC_052326.1	9740641	10017200	+	0	metabotropic glutamate receptor 4-like	4	2	1	1	GO:0001640|GO:0007216|GO:0016020|GO:0051966
gene-LOC120042583_23	ptg000257l	89037	90098	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120065658	ptg000257l	386222	424348	+	LOC120065658	120065658	protein_coding	NC_052326.1	10209438	10247567	+	0	protein phosphatase 1 regulatory subunit 12B-like	4	0	3	1	GO:0004857|GO:0005737|GO:0019208|GO:0019901
gene-LOC120061982	ptg000258l	38390	103870	-	LOC120061982	120061982	protein_coding	NC_052323.1	5315650	5380695	-	0	glutamate receptor 2-like	9	3	2	4	GO:0004971|GO:0005886|GO:0006811|GO:0032281|GO:0035249|GO:0043197|GO:0045211|GO:0050804|GO:1904315
gene-trnag-ucc-18	ptg000258l	79068	79144	-	trnag-ucc	120062628	tRNA	NC_052323.1	5355957	5356032	-	1	tRNA-Gly	0	0	0	0	NA
gene-LOC120061873	ptg000258l	203594	285215	+	LOC120061873	120061873	protein_coding	NC_052323.1	5477514	5558526	+	0	platelet-derived growth factor C-like	11	7	2	2	GO:0005161|GO:0005615|GO:0008083|GO:0008284|GO:0016020|GO:0030335|GO:0031954|GO:0043406|GO:0048008|GO:0051897|GO:0070374
gene-LOC120061983	ptg000258l	330615	334924	+	LOC120061983	120061983	lncRNA	NC_052323.1	5603900	5608208	+	0	uncharacterized LOC120061983	0	0	0	0	NA
gene-LOC120062247_1	ptg000258l	349536	354234	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120061875	ptg000258l	368126	547900	-	LOC120061875	120061875	protein_coding	NC_052323.1	5641421	5820277	-	0	teneurin-3-like	8	3	3	2	GO:0007157|GO:0007165|GO:0016020|GO:0042803|GO:0043005|GO:0046982|GO:0048666|GO:0050839
gene-trnav-uac-16	ptg000258l	455711	455786	-	trnav-uac	120062629	tRNA	NC_052323.1	5725943	5726017	-	1	tRNA-Val	0	0	0	0	NA
gene-LOC120061876	ptg000258l	698778	702636	+	LOC120061876	120061876	protein_coding	NC_052323.1	5971110	5974961	+	0	ankyrin repeat and SOCS box protein 5-like	4	3	1	0	GO:0005515|GO:0016567|GO:0035556|GO:0045732
gene-LOC120061985	ptg000258l	720313	755733	+	LOC120061985	120061985	protein_coding	NC_052323.1	5992765	6028189	+	0	neuronal membrane glycoprotein M6-a	5	1	0	4	GO:0005886|GO:0030175|GO:0031175|GO:0043025|GO:0044295
gene-LOC120062115	ptg000258l	762470	782705	+	LOC120062115	120062115	protein_coding	NC_052323.1	6034938	6055016	+	0	leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 3	1	0	1	0	GO:0005515
gene-LOC120061877	ptg000258l	792648	816666	+	LOC120061877	120061877	protein_coding	NC_052323.1	6064969	6089464	+	0	pro-epidermal growth factor-like	1	0	1	0	GO:0005509
gene-LOC120062248	ptg000258l	828422	844293	-	LOC120062248	120062248	protein_coding	NC_052323.1	6101192	6117040	-	0	elongation of very long chain fatty acids protein 6-like	8	5	1	2	GO:0005783|GO:0005789|GO:0009922|GO:0019367|GO:0030148|GO:0034625|GO:0034626|GO:0042761
gene-LOC120061986	ptg000258l	874006	882090	-	LOC120061986	120061986	protein_coding	NC_052323.1	6146780	6154861	-	0	pituitary homeobox 2	5	2	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0009653
gene-LOC120061987	ptg000258l	1172887	1176080	+	LOC120061987	120061987	protein_coding	NC_052323.1	6443885	6447082	+	0	H/ACA ribonucleoprotein complex subunit 1-like	4	2	1	1	GO:0000454|GO:0031429|GO:0034513|GO:0042254
gene-LOC120061880	ptg000258l	1193630	1204195	+	LOC120061880	120061880	protein_coding	NC_052323.1	6464659	6475226	+	0	eukaryotic translation initiation factor 4E-1A-like	5	1	2	2	GO:0000340|GO:0003743|GO:0005737|GO:0006413|GO:0016281
gene-LOC120027169	ptg000259l	32717	58080	+	LOC120027169	120027169	protein_coding	NC_052338.1	28119693	28144973	-	0	endoplasmic reticulum membrane sensor NFE2L1-like	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-LOC120027375	ptg000259l	61002	70520	+	LOC120027375	120027375	protein_coding	NC_052338.1	28107241	28116770	-	0	chromobox protein homolog 3-like	6	2	2	2	GO:0000122|GO:0003682|GO:0005634|GO:0005721|GO:0006325|GO:0035064
gene-LOC120027237	ptg000259l	103208	111241	+	LOC120027237	120027237	protein_coding	NC_052338.1	28066526	28074562	-	0	sorting nexin-10A-like	2	1	1	0	GO:0006886|GO:0035091
gene-si:dkey-56d12.4	ptg000259l	268397	269156	+	si:dkey-56d12.4	120027086	protein_coding	NC_052338.1	27916677	27917435	-	1	uncharacterized protein LOC799220 homolog	0	0	0	0	NA
gene-hoxa1a	ptg000259l	325095	327045	-	hoxa1a	120027419	protein_coding	NC_052338.1	27858780	27860729	+	1	homeobox A1a	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-LOC120027519	ptg000259l	330912	333882	-	LOC120027519	120027519	protein_coding	NC_052338.1	27851937	27854906	+	0	homeobox protein Hox-A2a-like	3	1	2	0	GO:0000981|GO:0003677|GO:0006355
gene-LOC120026940	ptg000259l	336608	372309	-	LOC120026940	120026940	protein_coding	NC_052338.1	27813478	27849198	+	0	homeobox protein Hox-A3a-like	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-LOC120026943	ptg000259l	347693	350337	+	LOC120026943	120026943	lncRNA	NC_052338.1	27835454	27838097	-	0	uncharacterized LOC120026943	0	0	0	0	NA
gene-LOC120026941	ptg000259l	354395	356505	-	LOC120026941	120026941	protein_coding	NC_052338.1	27829286	27831395	+	0	homeobox protein Hox-A4-like	6	3	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0009952|GO:0048704
gene-LOC120026942	ptg000259l	364354	367200	-	LOC120026942	120026942	protein_coding	NC_052338.1	27818587	27821432	+	0	homeobox protein Hox-A5-like	5	2	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0009952
gene-LOC120027303	ptg000259l	374612	376681	-	LOC120027303	120027303	protein_coding	NC_052338.1	27809104	27811172	+	0	homeobox protein Hox-A7-like	5	2	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0009952
gene-LOC120027465	ptg000259l	381853	383495	-	LOC120027465	120027465	protein_coding	NC_052338.1	27802300	27803941	+	0	homeobox protein Hox-A9-like	8	5	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006351|GO:0006357|GO:0009952|GO:0009954|GO:0048704
gene-LOC120027522_1	ptg000259l	388010	389988	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120027497_1	ptg000259l	395520	397715	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120027463	ptg000259l	409372	410516	-	LOC120027463	120027463	protein_coding	NC_052338.1	27775275	27776418	+	0	homeobox protein Hox-A13a-like	3	1	2	0	GO:0000978|GO:0000981|GO:0006357
gene-LOC120026864	ptg000259l	426631	429418	+	LOC120026864	120026864	protein_coding	NC_052338.1	27756376	27759162	-	0	homeobox protein XHOX-3-like	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-LOC120026412	ptg000260l	26508	27429	+	LOC120026412	120026412	lncRNA	NC_052337.1	25563946	25564862	-	0	uncharacterized LOC120026412	0	0	0	0	NA
gene-LOC120025814	ptg000260l	63412	71450	-	LOC120025814	120025814	protein_coding	NC_052337.1	25519929	25527966	+	0	mitochondrial fission process protein 1-like	2	1	0	1	GO:0000266|GO:0005739
gene-LOC120026049	ptg000260l	113135	115700	+	LOC120026049	120026049	lncRNA	NC_052337.1	25475680	25478244	-	0	uncharacterized LOC120026049	0	0	0	0	NA
gene-LOC120026050	ptg000260l	115791	119138	+	LOC120026050	120026050	lncRNA	NC_052337.1	25472233	25475588	-	0	uncharacterized LOC120026050	0	0	0	0	NA
gene-LOC120025678	ptg000260l	121062	129052	-	LOC120025678	120025678	protein_coding	NC_052337.1	25462320	25470308	+	0	WW domain-binding protein 1-like	0	0	0	0	NA
gene-LOC120026134	ptg000260l	167917	179331	+	LOC120026134	120026134	protein_coding	NC_052337.1	25412043	25423458	-	0	paired box protein Pax-8-like	4	2	2	0	GO:0000978|GO:0000981|GO:0006357|GO:0048856
gene-LOC120026408	ptg000260l	193040	205398	-	LOC120026408	120026408	protein_coding	NC_052337.1	25386020	25398345	+	0	PH and SEC7 domain-containing protein 4-like	4	1	3	0	GO:0005085|GO:0005515|GO:0005543|GO:0032012
gene-LOC120025909	ptg000260l	208075	210882	+	LOC120025909	120025909	protein_coding	NC_052337.1	25380536	25383342	-	0	zinc finger protein 260-like	3	1	2	0	GO:0000978|GO:0003700|GO:0006357
gene-LOC120026286	ptg000260l	217749	223109	-	LOC120026286	120026286	protein_coding	NC_052337.1	25368309	25373668	+	0	suppressor APC domain-containing protein 2-like	0	0	0	0	NA
gene-LOC120025532	ptg000260l	245518	246336	-	LOC120025532	120025532	protein_coding	NC_052337.1	25345080	25345897	+	0	suppressor APC domain-containing protein 2-like	0	0	0	0	NA
gene-tmem141	ptg000260l	252242	253902	-	tmem141	120026004	protein_coding	NC_052337.1	25337512	25339171	+	1	transmembrane protein 141	0	0	0	0	NA
gene-LOC120026340	ptg000260l	277335	279521	-	LOC120026340	120026340	lncRNA	NC_052337.1	25311890	25314075	+	0	uncharacterized LOC120026340	0	0	0	0	NA
gene-zmynd19	ptg000260l	284806	287483	-	zmynd19	120025957	protein_coding	NC_052337.1	25303927	25306603	+	1	zinc finger, MYND-type containing 19	0	0	0	0	NA
gene-bspry	ptg000260l	288839	297194	+	bspry	120025810	protein_coding	NC_052337.1	25294196	25302570	-	1	B-box and SPRY domain containing	1	0	1	0	GO:0005515
gene-coq4	ptg000260l	304007	308752	-	coq4	120025681	protein_coding	NC_052337.1	25282638	25287382	+	1	coenzyme Q4 homolog (S. cerevisiae)	3	1	0	2	GO:0005739|GO:0005743|GO:0006744
gene-LOC120025680	ptg000260l	308764	329950	+	LOC120025680	120025680	protein_coding	NC_052337.1	25261442	25282625	-	0	TNF receptor-associated factor 2-like	14	8	4	2	GO:0004842|GO:0005164|GO:0007250|GO:0008270|GO:0009898|GO:0031625|GO:0033209|GO:0042981|GO:0043123|GO:0046330|GO:0051092|GO:0051865|GO:0070534|GO:0098802
gene-LOC120026151	ptg000260l	354915	372714	-	LOC120026151	120026151	protein_coding	NC_052337.1	25218681	25236479	+	0	delta-aminolevulinic acid dehydratase-like	4	1	2	1	GO:0004655|GO:0005829|GO:0006783|GO:0008270
gene-LOC120026150	ptg000260l	372739	374620	+	LOC120026150	120026150	protein_coding	NC_052337.1	25216775	25218655	-	0	transmembrane protein 203-like	2	1	0	1	GO:0005783|GO:0006874
gene-ssna1	ptg000260l	407333	410308	-	ssna1	120026292	protein_coding	NC_052337.1	25178965	25181939	+	1	Sjogren syndrome nuclear autoantigen 1	2	0	0	2	GO:0005813|GO:0036064
gene-anapc2	ptg000260l	410370	420636	+	anapc2	120025919	protein_coding	NC_052337.1	25168635	25178902	-	1	anaphase promoting complex subunit 2	3	1	1	1	GO:0005680|GO:0006511|GO:0031625
gene-LOC120025760	ptg000260l	421155	479850	+	LOC120025760	120025760	protein_coding	NC_052337.1	25109499	25168115	-	0	atrial natriuretic peptide receptor 2-like	10	4	5	1	GO:0004383|GO:0004672|GO:0005524|GO:0006182|GO:0006468|GO:0007168|GO:0016020|GO:0016941|GO:0017046|GO:0035556
gene-spag8	ptg000260l	483966	487920	-	spag8	120025529	protein_coding	NC_052337.1	25101429	25105382	+	1	sperm associated antigen 8	4	1	1	2	GO:0005634|GO:0005737|GO:0008017|GO:0045944
gene-LOC120026451	ptg000260l	499520	500122	+	LOC120026451	120026451	protein_coding	NC_052337.1	25089257	25089858	-	0	pro-MCH 1	4	2	2	0	GO:0007268|GO:0007610|GO:0030354|GO:0031777
gene-LOC120026371	ptg000260l	536137	549987	-	LOC120026371	120026371	protein_coding	NC_052337.1	25039394	25053245	+	0	G2/mitotic-specific cyclin-B1-like	8	3	1	4	GO:0000079|GO:0005634|GO:0005737|GO:0005759|GO:0007080|GO:0016538|GO:0044772|GO:0097125
gene-LOC120026021	ptg000260l	588067	595591	-	LOC120026021	120026021	protein_coding	NC_052337.1	24993791	25001314	+	0	AN1-type zinc finger protein 5-like	2	0	2	0	GO:0003677|GO:0008270
gene-LOC120026020	ptg000260l	596470	622878	-	LOC120026020	120026020	protein_coding	NC_052337.1	24966483	24992911	+	0	structural maintenance of chromosomes protein 5-like	4	1	2	1	GO:0000724|GO:0005524|GO:0016887|GO:0030915
gene-LOC120025718	ptg000260l	646817	683910	-	LOC120025718	120025718	protein_coding	NC_052337.1	24900606	24937769	+	0	tight junction protein ZO-2-like	8	5	1	2	GO:0005886|GO:0005923|GO:0045216|GO:0050839|GO:0090557|GO:0098609|GO:0150105|GO:1905605
gene-LOC120025999	ptg000260l	690336	703072	-	LOC120025999	120025999	protein_coding	NC_052337.1	24881444	24894179	+	0	phosphatidylinositol 4-phosphate 5-kinase type-1 beta-like	2	1	1	0	GO:0046488|GO:0052742
gene-LOC120025437	ptg000260l	726086	759982	+	LOC120025437	120025437	protein_coding	NC_052337.1	24826280	24860183	-	0	zinc finger protein 696-like	0	0	0	0	NA
gene-LOC120026030	ptg000260l	780885	788368	+	LOC120026030	120026030	protein_coding	NC_052337.1	24810531	24818012	-	0	intracellular hyaluronan-binding protein 4-like	5	2	1	2	GO:0003723|GO:0005634|GO:0005737|GO:0033120|GO:0045948
gene-LOC120051748_11	ptg000260l	815427	817512	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120025528	ptg000260l	857262	914332	+	LOC120025528	120025528	protein_coding	NC_052337.1	24683949	24740739	-	0	ephrin-A5-like	7	4	1	2	GO:0005886|GO:0007411|GO:0009897|GO:0022407|GO:0032956|GO:0046875|GO:0048013
gene-LOC120025527	ptg000260l	972551	973229	-	LOC120025527	120025527	protein_coding	NC_052337.1	24625107	24625784	+	0	growth arrest and DNA damage-inducible protein GADD45 gamma-like	3	1	0	2	GO:0005634|GO:0005737|GO:0051726
gene-LOC120026357	ptg000260l	976808	977503	+	LOC120026357	120026357	protein_coding	NC_052337.1	24620833	24621527	-	0	growth arrest and DNA damage-inducible protein GADD45 gamma-like	3	1	0	2	GO:0005634|GO:0005737|GO:0051726
gene-LOC120025806	ptg000260l	990964	1010940	-	LOC120025806	120025806	protein_coding	NC_052337.1	24587564	24607540	+	0	growth hormone receptor-like	1	0	1	0	GO:0005515
gene-c7b	ptg000260l	1014996	1020794	+	c7b	120026389	protein_coding	NC_052337.1	24577179	24582976	-	1	complement component 7b	3	1	1	1	GO:0005515|GO:0005579|GO:0006955
gene-LOC120026390	ptg000260l	1030192	1034350	-	LOC120026390	120026390	protein_coding	NC_052337.1	24563623	24567780	+	0	regulator of G-protein signaling 7-binding protein B-like	4	1	0	3	GO:0005634|GO:0007186|GO:0043005|GO:0098794
gene-LOC120025959	ptg000260l	1037268	1043463	-	LOC120025959	120025959	protein_coding	NC_052337.1	24554516	24560704	+	0	E3 ubiquitin-protein ligase RNF180-like	7	4	2	1	GO:0000209|GO:0005789|GO:0031624|GO:0032436|GO:0042415|GO:0042428|GO:0061630
gene-LOC120025524	ptg000260l	1044180	1045425	+	LOC120025524	120025524	protein_coding	NC_052337.1	24552554	24553798	-	0	5-hydroxytryptamine receptor 1A-beta-like	6	4	1	1	GO:0004993|GO:0005886|GO:0019229|GO:0046883|GO:0050795|GO:0071880
gene-LOC120025523	ptg000260l	1112304	1119445	+	LOC120025523	120025523	protein_coding	NC_052337.1	24477862	24485002	-	0	nodal homolog	7	2	3	2	GO:0005125|GO:0005576|GO:0005615|GO:0008083|GO:0030509|GO:0060395|GO:0070698
gene-LOC120026016	ptg000260l	1132057	1134509	-	LOC120026016	120026016	lncRNA	NC_052337.1	24462826	24465277	+	0	uncharacterized LOC120026016	0	0	0	0	NA
gene-LOC120025522	ptg000260l	1134788	1226863	-	LOC120025522	120025522	protein_coding	NC_052337.1	24375852	24462546	+	0	ankyrin-1-like	2	1	1	0	GO:0005515|GO:0007165
gene-LOC120026279_1	ptg000260l	1276301	1286612	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120026433	ptg000260l	1320464	1324823	+	LOC120026433	120026433	protein_coding	NC_052337.1	24268371	24272729	-	0	neurofilament medium polypeptide-like	6	1	1	4	GO:0005200|GO:0005737|GO:0005882|GO:0030424|GO:0033693|GO:0099160
gene-LOC120026295	ptg000260l	1333754	1336513	-	LOC120026295	120026295	protein_coding	NC_052337.1	24256679	24259437	+	0	neurofilament light polypeptide-like	6	1	1	4	GO:0005737|GO:0005882|GO:0030424|GO:0033693|GO:0099160|GO:0099184
gene-LOC120026353	ptg000260l	1348207	1352377	+	LOC120026353	120026353	protein_coding	NC_052337.1	24240615	24245017	-	0	phosphoglycerate mutase 2-like	2	1	1	0	GO:0006096|GO:0016868
gene-LOC120025521	ptg000260l	1365204	1369346	+	LOC120025521	120025521	protein_coding	NC_052337.1	24223822	24227963	-	0	T-box-containing protein TBX6L-like	8	5	2	1	GO:0000978|GO:0000981|GO:0001708|GO:0003007|GO:0005634|GO:0006357|GO:0007389|GO:0045893
gene-LOC120025840	ptg000260l	1374032	1387732	-	LOC120025840	120025840	protein_coding	NC_052337.1	24205410	24219135	+	0	crk-like protein	2	1	1	0	GO:0005515|GO:0070374
