gene_id	eco_chrom	eco_start	eco_end	eco_strand	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-LOC120060534	ptg000973l	972872	996295	-	LOC120060534	120060534	protein_coding	NC_052321.1	40975838	40999260	-	0	GTP cyclohydrolase 1-like	6	2	3	1	GO:0003934|GO:0005525|GO:0005737|GO:0006729|GO:0008270|GO:0046654
gene-wdhd1	ptg000973l	998607	1041128	-	wdhd1	120060535	protein_coding	NC_052321.1	41001573	41044361	-	1	WD repeat and HMG-box DNA binding protein 1	6	3	2	1	GO:0000278|GO:0003682|GO:0005515|GO:0006261|GO:0006281|GO:0043596
gene-socs4	ptg000973l	1047676	1049623	-	socs4	120059963	protein_coding	NC_052321.1	41050910	41052856	-	1	suppressor of cytokine signaling 4	4	2	1	1	GO:0005942|GO:0035556|GO:0046854|GO:0046935
gene-LOC120060536	ptg000973l	1073214	1082896	-	LOC120060536	120060536	protein_coding	NC_052321.1	41078258	41087937	-	0	serine/threonine/tyrosine-interacting protein A-like	8	4	2	2	GO:0005654|GO:0005737|GO:0006470|GO:0008138|GO:0032091|GO:0062026|GO:0070372|GO:1990444
gene-LOC120060537	ptg000973l	1099542	1112739	-	LOC120060537	120060537	protein_coding	NC_052321.1	41104583	41117794	-	0	fos-related antigen 2-like	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-LOC120060538	ptg000973l	1285302	1286635	+	LOC120060538	120060538	protein_coding	NC_052321.1	41281939	41283271	+	0	uncharacterized LOC120060538	4	1	1	2	GO:0003677|GO:0005634|GO:0005667|GO:0006357
gene-LOC120059965	ptg000973l	1387226	1393656	-	LOC120059965	120059965	protein_coding	NC_052321.1	41383297	41389726	-	0	39S ribosomal protein L33, mitochondrial-like	4	1	1	2	GO:0003735|GO:0005739|GO:0005840|GO:0006412
gene-LOC120059964	ptg000973l	1466360	1516515	+	LOC120059964	120059964	protein_coding	NC_052321.1	41457015	41507198	+	0	uncharacterized LOC120059964	0	0	0	0	NA
gene-LOC120044355	ptg000974l	105314	115567	+	LOC120044355	120044355	protein_coding	NC_052309.1	41017486	41027735	+	0	lens fiber membrane intrinsic protein-like	2	0	1	1	GO:0005212|GO:0005886
gene-bsx	ptg000974l	118983	120242	+	bsx	120044356	protein_coding	NC_052309.1	41031152	41032410	+	1	brain-specific homeobox	3	1	2	0	GO:0000981|GO:0003677|GO:0006355
gene-LOC120031332	ptg000974l	200422	220586	+	LOC120031332	120031332	protein_coding	NC_052309.1	41110804	41130968	+	0	sodium- and chloride-dependent GABA transporter 2-like	2	1	0	1	GO:0016020|GO:0035725
gene-LOC120045205_1	ptg000974l	221502	221596	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120045205	ptg000974l	221934	222028	-	LOC120045205	120045205	snoRNA	NC_052309.1	41132317	41132410	-	0	small nucleolar RNA SNORD14	0	0	0	0	NA
gene-LOC120045206	ptg000974l	222745	222839	-	LOC120045206	120045206	snoRNA	NC_052309.1	41133126	41133219	-	0	small nucleolar RNA SNORD14	0	0	0	0	NA
gene-LOC120045208	ptg000974l	223542	223636	-	LOC120045208	120045208	snoRNA	NC_052309.1	41133923	41134016	-	0	small nucleolar RNA SNORD14	0	0	0	0	NA
gene-LOC120045204	ptg000974l	224236	224330	-	LOC120045204	120045204	snoRNA	NC_052309.1	41134617	41134710	-	0	small nucleolar RNA SNORD14	0	0	0	0	NA
gene-LOC120031342	ptg000974l	231049	243036	-	LOC120031342	120031342	protein_coding	NC_052309.1	41141430	41153416	-	0	cytotoxic and regulatory T-cell molecule-like	5	3	1	1	GO:0002355|GO:0002860|GO:0005102|GO:0005886|GO:0008037
gene-LOC120031350	ptg000974l	258013	265726	+	LOC120031350	120031350	protein_coding	NC_052309.1	41168380	41176092	+	0	heat shock cognate 70 kDa protein-like	14	4	6	4	GO:0005524|GO:0005634|GO:0005737|GO:0005829|GO:0005886|GO:0016192|GO:0016887|GO:0031072|GO:0034620|GO:0042026|GO:0051082|GO:0051085|GO:0051787|GO:0140662
gene-LOC120045207	ptg000974l	264131	264225	+	LOC120045207	120045207	snoRNA	NC_052309.1	41174498	41174591	+	0	small nucleolar RNA SNORD14	0	0	0	0	NA
gene-zpr1	ptg000974l	268197	289971	+	zpr1	120031358	protein_coding	NC_052309.1	41178565	41200334	+	1	ZPR1 zinc finger	3	0	1	2	GO:0005634|GO:0005737|GO:0008270
gene-LOC120031379	ptg000974l	290071	291265	-	LOC120031379	120031379	protein_coding	NC_052309.1	41200435	41201628	-	0	histone H2A	4	0	3	1	GO:0000786|GO:0003677|GO:0030527|GO:0046982
gene-LOC120031386_1	ptg000974l	301121	328187	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-vps11	ptg000974l	328330	355057	+	vps11	120031398	protein_coding	NC_052309.1	41238646	41265332	+	1	VPS11 core subunit of CORVET and HOPS complexes	10	6	2	2	GO:0005515|GO:0005768|GO:0006886|GO:0006904|GO:0007032|GO:0007033|GO:0016192|GO:0030674|GO:0030897|GO:0048284
gene-ift46	ptg000974l	355218	374712	+	ift46	120044358	protein_coding	NC_052309.1	41265494	41284868	+	1	intraflagellar transport 46 homolog (Chlamydomonas)	5	2	0	3	GO:0005813|GO:0030992|GO:0031514|GO:0042073|GO:0060271
gene-LOC120031411	ptg000974l	394126	422124	-	LOC120031411	120031411	protein_coding	NC_052309.1	41304277	41332274	-	0	HMG box transcription factor BBX-like	4	1	2	1	GO:0000977|GO:0000981|GO:0005634|GO:0006357
gene-LOC120044359	ptg000974l	582386	584973	+	LOC120044359	120044359	protein_coding	NC_052309.1	41498586	41501172	+	0	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1-like	4	2	1	1	GO:0000139|GO:0005975|GO:0015018|GO:0050650
gene-LOC120031447	ptg000974l	594155	609806	+	LOC120031447	120031447	protein_coding	NC_052309.1	41510355	41526007	+	0	calcium uptake protein 2, mitochondrial-like	4	2	1	1	GO:0005509|GO:0036444|GO:0051560|GO:1990246
gene-LOC120031441_1	ptg000974l	609914	612857	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120031457_1	ptg000974l	654110	662948	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120031479_2	ptg000974l	676806	686787	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120044360	ptg000974l	763071	767717	+	LOC120044360	120044360	protein_coding	NC_052309.1	41686311	41690956	+	0	creatine kinase M-type-like	3	1	1	1	GO:0004111|GO:0005615|GO:0046314
gene-LOC120043874	ptg000974l	773252	778488	+	LOC120043874	120043874	protein_coding	NC_052309.1	41696492	41701727	+	0	creatine kinase M-type-like	3	1	1	1	GO:0004111|GO:0005615|GO:0046314
gene-LOC120044361	ptg000974l	783494	838816	-	LOC120044361	120044361	protein_coding	NC_052309.1	41706734	41756565	-	0	MAP/microtubule affinity-regulating kinase 4-like	7	3	3	1	GO:0000226|GO:0004674|GO:0005524|GO:0005737|GO:0006468|GO:0035556|GO:0050321
gene-LOC120031497_1	ptg000974l	868358	902084	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120044362_1	ptg000974l	906867	917309	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120043875_1	ptg000974l	919907	925682	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-si:dkey-197c15.6_1	ptg000975l	23119	25211	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120045512_1	ptg000975l	26090	36261	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-kcnj19b_1	ptg000976l	109915	140286	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-znf281b	ptg000976l	172570	193199	+	znf281b	120046370	protein_coding	NC_052310.1	24940056	24961046	+	1	zinc finger protein 281b	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357
gene-muc13b	ptg000976l	214009	237030	+	muc13b	120045547	protein_coding	NC_052310.1	24983140	25010293	+	1	mucin 13b, cell surface associated	1	1	0	0	GO:0007043
gene-lrp2b	ptg000976l	239282	359234	+	lrp2b	120045804	protein_coding	NC_052310.1	25012542	25140303	+	1	low density lipoprotein receptor-related protein 2b	2	0	2	0	GO:0005509|GO:0005515
gene-LOC120046372	ptg000976l	407896	433155	-	LOC120046372	120046372	protein_coding	NC_052310.1	25189102	25214377	-	0	26S proteasome regulatory subunit 8	5	1	3	1	GO:0005524|GO:0008540|GO:0016887|GO:0036402|GO:0043161
gene-smarcd2	ptg000976l	437763	460975	-	smarcd2	120046373	protein_coding	NC_052310.1	25218988	25242330	-	1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	3	1	0	2	GO:0005634|GO:0006357|GO:0016514
gene-LOC120046374	ptg000976l	461729	477194	-	LOC120046374	120046374	protein_coding	NC_052310.1	25243085	25256426	-	0	ataxin-7-like protein 3	6	3	1	2	GO:0000124|GO:0003713|GO:0006357|GO:0016578|GO:0045893|GO:0071819
gene-LOC120046376	ptg000976l	507244	524711	-	LOC120046376	120046376	protein_coding	NC_052310.1	25285817	25304290	-	0	nucleolar transcription factor 1-like	0	0	0	0	NA
gene-slc4a1b	ptg000976l	529095	556591	-	slc4a1b	120045548	protein_coding	NC_052310.1	25308671	25336162	-	1	solute carrier family 4 member 1b (Diego blood group)	9	4	3	2	GO:0005452|GO:0005886|GO:0006820|GO:0008509|GO:0015106|GO:0015701|GO:0016323|GO:0051453|GO:0055085
gene-LOC120045805	ptg000976l	781556	824430	-	LOC120045805	120045805	protein_coding	NC_052310.1	25561099	25603354	-	0	alpha-tectorin-like	1	1	0	0	GO:0007160
gene-LOC120046377	ptg000976l	838352	873615	-	LOC120046377	120046377	protein_coding	NC_052310.1	25618458	25660912	-	0	speckle-type POZ protein-like	5	2	1	2	GO:0005634|GO:0005737|GO:0030162|GO:0031625|GO:0043161
gene-LOC120046378	ptg000976l	884634	915147	-	LOC120046378	120046378	protein_coding	NC_052310.1	25671929	25702440	-	0	protein FAM117A-like	0	0	0	0	NA
gene-LOC120059823	ptg000977l	129075	143787	-	LOC120059823	120059823	protein_coding	NC_052321.1	9402889	9417614	+	0	saposin-C	4	3	0	1	GO:0031640|GO:0042742|GO:0044194|GO:0061844
gene-LOC120051748_29	ptg000977l	168166	170251	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120059821	ptg000977l	173910	176124	+	LOC120059821	120059821	protein_coding	NC_052321.1	9375588	9377801	-	0	antimicrobial peptide NK-lysin-like	1	1	0	0	GO:0042742
gene-LOC120059820	ptg000977l	190799	197346	-	LOC120059820	120059820	protein_coding	NC_052321.1	9354385	9360931	+	0	saposin-C-like	4	3	0	1	GO:0031640|GO:0042742|GO:0044194|GO:0061844
gene-stac	ptg000977l	208812	259342	-	stac	120059751	protein_coding	NC_052321.1	9292500	9342962	+	1	SH3 and cysteine rich domain	5	3	1	1	GO:0003009|GO:0031234|GO:0044325|GO:1901387|GO:1903078
gene-LOC120059834_1	ptg000977l	249489	250392	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-mtfr1l	ptg000977l	328209	335069	-	mtfr1l	120060176	protein_coding	NC_052321.1	9216692	9223552	+	1	mitochondrial fission regulator 1-like	3	2	0	1	GO:0000266|GO:0005739|GO:0009060
gene-si:ch211-15d5.11	ptg000977l	335581	364203	+	si:ch211-15d5.11	120060173	protein_coding	NC_052321.1	9187561	9216179	-	1	nuclear receptor coactivator 7	4	2	1	1	GO:0005634|GO:0006357|GO:0006979|GO:0030374
gene-selenon	ptg000977l	365284	371232	-	selenon	120060175	protein_coding	NC_052321.1	9180531	9186479	+	1	selenoprotein N	4	2	1	1	GO:0005509|GO:0005789|GO:0048741|GO:0055074
gene-znf593	ptg000977l	373475	375578	-	znf593	120059819	protein_coding	NC_052321.1	9176186	9178288	+	1	zinc finger protein 593	2	0	2	0	GO:0003676|GO:0008270
gene-rlf	ptg000977l	392321	404627	+	rlf	120060172	protein_coding	NC_052321.1	9147138	9159443	-	1	RLF zinc finger	4	1	2	1	GO:0000981|GO:0003677|GO:0005634|GO:0006357
gene-LOC120059818	ptg000977l	406575	407690	-	LOC120059818	120059818	protein_coding	NC_052321.1	9144075	9145189	+	0	dynein light chain Tctex-type 1-like	4	1	1	2	GO:0005737|GO:0005868|GO:0007018|GO:0045505
gene-zmpste24	ptg000977l	412306	418335	+	zmpste24	120060171	protein_coding	NC_052321.1	9133431	9139459	-	1	zinc metallopeptidase, STE24 homolog	3	1	1	1	GO:0004222|GO:0005789|GO:0071586
gene-atp5if1b	ptg000977l	423171	425091	+	atp5if1b	120059817	protein_coding	NC_052321.1	9126675	9128594	-	1	ATP synthase inhibitory factor subunit 1b	3	1	1	1	GO:0005739|GO:0032780|GO:0042030
gene-rpl13a	ptg000977l	426192	429835	+	rpl13a	120060170	protein_coding	NC_052321.1	9121931	9125573	-	1	ribosomal protein L13a	6	2	2	2	GO:0003729|GO:0003735|GO:0005840|GO:0006412|GO:0017148|GO:0022625
gene-LOC120060545	ptg000977l	428114	428196	+	LOC120060545	120060545	snoRNA	NC_052321.1	9123570	9123651	-	0	small nucleolar RNA Z195/SNORD33/SNORD32 family	0	0	0	0	NA
gene-LOC120060550	ptg000977l	428573	428645	+	LOC120060550	120060550	snoRNA	NC_052321.1	9123121	9123192	-	0	small nucleolar RNA SNORD50	0	0	0	0	NA
gene-LOC120060554	ptg000977l	429377	429459	+	LOC120060554	120060554	snoRNA	NC_052321.1	9122307	9122388	-	0	small nucleolar RNA Z195/SNORD33/SNORD32 family	0	0	0	0	NA
gene-LOC120060169	ptg000977l	430226	439311	+	LOC120060169	120060169	protein_coding	NC_052321.1	9112446	9121539	-	0	heterogeneous nuclear ribonucleoprotein R	3	0	1	2	GO:0003729|GO:0005634|GO:1990904
gene-LOC120055761	ptg000978l	11194	21406	+	LOC120055761	120055761	protein_coding	NC_052317.1	8505643	8515854	-	0	Y+L amino acid transporter 2-like	3	1	1	1	GO:0003333|GO:0015179|GO:0016020
gene-dcun1d1_1	ptg000978l	77638	80983	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-eif4a2	ptg000978l	89171	96868	+	eif4a2	120055760	protein_coding	NC_052317.1	8430179	8437875	-	1	eukaryotic translation initiation factor 4A, isoform 2	5	1	3	1	GO:0002183|GO:0003724|GO:0003743|GO:0005524|GO:0010494
gene-LOC120056339	ptg000978l	89984	90055	+	LOC120056339	120056339	snoRNA	NC_052317.1	8436992	8437062	-	0	small nucleolar RNA SNORD2	0	0	0	0	NA
gene-LOC120056338	ptg000978l	90422	90493	+	LOC120056338	120056338	snoRNA	NC_052317.1	8436554	8436624	-	0	small nucleolar RNA SNORD2	0	0	0	0	NA
gene-LOC120056340	ptg000978l	90783	90853	+	LOC120056340	120056340	snoRNA	NC_052317.1	8436194	8436263	-	0	small nucleolar RNA SNORD2	0	0	0	0	NA
gene-LOC120056337	ptg000978l	91311	91382	+	LOC120056337	120056337	snoRNA	NC_052317.1	8435665	8435735	-	0	small nucleolar RNA SNORD2	0	0	0	0	NA
gene-LOC120056336	ptg000978l	95058	95234	+	LOC120056336	120056336	snoRNA	NC_052317.1	8431813	8431988	-	0	small nucleolar RNA SNORA81	0	0	0	0	NA
gene-LOC120055482	ptg000978l	106826	108051	-	LOC120055482	120055482	protein_coding	NC_052317.1	8418996	8420220	+	0	lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase A-like	4	2	1	1	GO:0006486|GO:0007420|GO:0008457|GO:0016020
gene-si:dkey-18p12.4	ptg000978l	177003	184869	+	si:dkey-18p12.4	120055481	protein_coding	NC_052317.1	8342285	8352280	-	1	SPRY_PRY_C-I_1 domain-containing protein	1	0	1	0	GO:0005515
gene-LOC120055758	ptg000978l	199232	237295	-	LOC120055758	120055758	protein_coding	NC_052317.1	8289864	8327923	+	0	F-box-like/WD repeat-containing protein TBL1XR1	5	2	2	1	GO:0000118|GO:0003714|GO:0005515|GO:0006357|GO:0016575
gene-LOC120056260	ptg000978l	244972	250181	+	LOC120056260	120056260	protein_coding	NC_052317.1	8276781	8282190	-	0	calcium-activated potassium channel subunit beta-2-like	6	2	2	2	GO:0005513|GO:0006813|GO:0008076|GO:0015269|GO:0015459|GO:0016020
gene-LOC120055757	ptg000978l	253867	270243	+	LOC120055757	120055757	protein_coding	NC_052317.1	8256561	8273094	-	0	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform-like	10	4	2	4	GO:0005737|GO:0005886|GO:0005943|GO:0005944|GO:0016303|GO:0016477|GO:0035005|GO:0036092|GO:0043491|GO:0048015
gene-LOC120056259	ptg000978l	270770	276796	-	LOC120056259	120056259	protein_coding	NC_052317.1	8249992	8256033	+	0	calcium-activated potassium channel subunit beta-3	6	2	2	2	GO:0005513|GO:0006813|GO:0008076|GO:0015269|GO:0015459|GO:0016020
gene-LOC120056258	ptg000978l	277699	324572	+	LOC120056258	120056258	protein_coding	NC_052317.1	8202213	8249072	-	0	NACHT, LRR and PYD domains-containing protein 3-like	3	0	3	0	GO:0005515|GO:0008168|GO:0016706
gene-LOC120055480	ptg000978l	336743	338889	-	LOC120055480	120055480	protein_coding	NC_052317.1	8187776	8189935	+	0	apoptosis-associated speck-like protein containing a CARD	3	3	0	0	GO:0006954|GO:0042981|GO:0045087
gene-LOC120056257	ptg000978l	400310	435627	-	LOC120056257	120056257	protein_coding	NC_052317.1	8090999	8126308	+	0	ephrin type-B receptor 3-like	8	3	3	2	GO:0005005|GO:0005515|GO:0005524|GO:0005886|GO:0006468|GO:0007169|GO:0007411|GO:0043005
gene-LOC120055479	ptg000978l	495304	498302	+	LOC120055479	120055479	protein_coding	NC_052317.1	8028382	8031379	-	0	neuromedin-U receptor 1-like	3	1	1	1	GO:0001607|GO:0005886|GO:0007186
gene-LOC120055477	ptg000978l	538980	547189	+	LOC120055477	120055477	protein_coding	NC_052317.1	7980123	7988320	-	0	UAP56-interacting factor-like	2	1	1	0	GO:0003729|GO:0006406
gene-LOC120055756	ptg000978l	554457	600068	-	LOC120055756	120055756	protein_coding	NC_052317.1	7927703	7972646	+	0	TSC22 domain family protein 2-like	1	1	0	0	GO:0006357
gene-LOC120055755	ptg000978l	615900	622607	+	LOC120055755	120055755	protein_coding	NC_052317.1	7910034	7916742	-	0	profilin-2-like	5	3	1	1	GO:0003779|GO:0005737|GO:0030036|GO:0030833|GO:0032233
gene-LOC120056256	ptg000978l	640717	683307	-	LOC120056256	120056256	protein_coding	NC_052317.1	7849554	7891929	+	0	protein crumbs homolog 1-like	1	0	1	0	GO:0005509
gene-LOC120055476	ptg000978l	689802	749608	+	LOC120055476	120055476	protein_coding	NC_052317.1	7779499	7843074	-	0	potassium channel subfamily T member 2-like	3	1	1	1	GO:0005228|GO:0006813|GO:0016020
gene-LOC120055753	ptg000978l	799779	803970	-	LOC120055753	120055753	protein_coding	NC_052317.1	7725126	7729319	+	0	parafibromin-like	6	4	1	1	GO:0000993|GO:0006368|GO:0016570|GO:0016593|GO:0032968|GO:0034402
gene-LOC120055754	ptg000978l	812653	816107	-	LOC120055754	120055754	protein_coding	NC_052317.1	7712959	7716414	+	0	parafibromin-like	6	4	1	1	GO:0000993|GO:0006368|GO:0016570|GO:0016593|GO:0032968|GO:0034402
gene-LOC120055751	ptg000978l	823104	870978	+	LOC120055751	120055751	protein_coding	NC_052317.1	7645779	7693678	-	0	beta-1,3-galactosyltransferase 2-like	3	1	1	1	GO:0006486|GO:0008499|GO:0016020
gene-LOC120056255	ptg000978l	824009	828058	-	LOC120056255	120056255	protein_coding	NC_052317.1	7695771	7705056	+	0	parafibromin-like	6	4	1	1	GO:0000993|GO:0006368|GO:0016570|GO:0016593|GO:0032968|GO:0034402
gene-LOC120022111	ptg000979l	125714	129110	+	LOC120022111	120022111	protein_coding	NC_052333.1	10293811	10297227	-	0	BET1 homolog	5	2	1	2	GO:0000138|GO:0005484|GO:0006888|GO:0031201|GO:0048280
gene-zgc:85777	ptg000979l	128806	177389	-	zgc:85777	120022110	protein_coding	NC_052333.1	10245529	10294114	+	1	uncharacterized protein LOC405871 homolog	3	1	2	0	GO:0003995|GO:0033539|GO:0050660
gene-gngt1_1	ptg000979l	178130	178636	-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120022570_1	ptg000979l	185612	190566	+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-LOC120022026	ptg000979l	196681	297925	+	LOC120022026	120022026	protein_coding	NC_052333.1	10124827	10226236	-	0	uncharacterized LOC120022026	7	3	2	2	GO:0004948|GO:0005886|GO:0007166|GO:0007189|GO:0007204|GO:0030424|GO:0097643
gene-LOC120065928	ptg000980l	485	71261	+	LOC120065928	120065928	protein_coding	NC_052327.1	45872237	45980011	+	0	neural-cadherin-like	4	1	1	2	GO:0005509|GO:0005886|GO:0005911|GO:0007156
gene-LOC120066421	ptg000980l	164538	168831	+	LOC120066421	120066421	protein_coding	NC_052327.1	46074889	46079181	+	0	teashirt homolog 3-like	4	1	2	1	GO:0000981|GO:0003677|GO:0005634|GO:0006357
gene-LOC120065929	ptg000980l	226034	246843	-	LOC120065929	120065929	protein_coding	NC_052327.1	46136389	46157139	-	0	zinc finger protein 536-like	4	1	2	1	GO:0000978|GO:0000981|GO:0005634|GO:0006355
gene-LOC120066422	ptg000980l	270952	283613	-	LOC120066422	120066422	protein_coding	NC_052327.1	46181231	46193893	-	0	unconventional prefoldin RPB5 interactor 1-like	5	2	3	0	GO:0000122|GO:0003682|GO:0003714|GO:0010923|GO:0019212
gene-LOC120066423	ptg000980l	291337	294856	-	LOC120066423	120066423	protein_coding	NC_052327.1	46201618	46205136	-	0	cytochrome b-c1 complex subunit Rieske, mitochondrial-like	5	1	2	2	GO:0005750|GO:0006122|GO:0008121|GO:0016020|GO:0051537
gene-LOC120065930	ptg000980l	314412	475473	+	LOC120065930	120065930	protein_coding	NC_052327.1	46224714	46386998	+	0	SLIT-ROBO Rho GTPase-activating protein 1-like	4	2	1	1	GO:0005515|GO:0005737|GO:0007165|GO:0030336
gene-LOC120066760	ptg000980l	497140	521660	+	LOC120066760	120066760	protein_coding	NC_052327.1	46408706	46433258	+	0	protein mono-ADP-ribosyltransferase PARP12-like	2	0	2	0	GO:0003950|GO:0046872
gene-LOC120066426	ptg000980l	526241	528197	-	LOC120066426	120066426	protein_coding	NC_052327.1	46437840	46439795	-	0	thromboxane-A synthase-like	4	0	4	0	GO:0005506|GO:0008395|GO:0016705|GO:0020037
gene-LOC120066425	ptg000980l	562843	564831	-	LOC120066425	120066425	protein_coding	NC_052327.1	46474400	46476367	-	0	thromboxane-A synthase-like	4	0	4	0	GO:0005506|GO:0008395|GO:0016712|GO:0020037
gene-LOC120066427	ptg000980l	704613	772017	-	LOC120066427	120066427	lncRNA	NC_052327.1	46522864	46592646	-	0	uncharacterized LOC120066427	0	0	0	0	NA
gene-LOC120066429	ptg000980l	774347	909580	+	LOC120066429	120066429	protein_coding	NC_052327.1	46594967	46729621	+	0	homeodomain-interacting protein kinase 2-like	14	5	6	3	GO:0003713|GO:0003714|GO:0004674|GO:0004713|GO:0005524|GO:0005634|GO:0005737|GO:0007224|GO:0016605|GO:0018105|GO:0018107|GO:0042771|GO:0045944|GO:0046332
gene-LOC120065931	ptg000980l	911654	992374	+	LOC120065931	120065931	protein_coding	NC_052327.1	46731698	46812652	+	0	UPF0606 protein KIAA1549-like	0	0	0	0	NA
gene-LOC120024331	ptg000981l	23888	26544	+	LOC120024331	120024331	protein_coding	NC_052335.1	26936490	26939145	+	0	N-alpha-acetyltransferase 20	3	1	1	1	GO:0004596|GO:0017196|GO:0031416
gene-LOC120024330	ptg000981l	26534	34788	-	LOC120024330	120024330	protein_coding	NC_052335.1	26939136	26945556	-	0	crooked neck-like protein 1	7	2	1	4	GO:0000245|GO:0000398|GO:0000974|GO:0005515|GO:0071007|GO:0071011|GO:0071014
gene-cfap61	ptg000981l	35280	68199	+	cfap61	120024229	protein_coding	NC_052335.1	26946049	26979474	+	1	cilia and flagella associated protein 61	0	0	0	0	NA
gene-LOC120024056	ptg000981l	70350	72354	+	LOC120024056	120024056	protein_coding	NC_052335.1	26981626	26983629	+	0	insulinoma-associated protein 1a-like	7	3	2	2	GO:0000122|GO:0000978|GO:0001227|GO:0005634|GO:0010564|GO:0017053|GO:0030182
