gene_id	symbol	product	biotype	n_go	n_lines	has_phase2_line	reciprocal_pav	ecotype_only	cnv	sv	dmr	ref_pav
gene-LOC120032971	LOC120032971	uncharacterized LOC120032971	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120032973	LOC120032973	integrin alpha-X-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120032974	LOC120032974	phosphoinositide 3-kinase regulatory subunit 5-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120032977	LOC120032977	homeobox protein MSH-C-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120032978	LOC120032978	nidogen-1-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120032980	LOC120032980	C-C chemokine receptor type 7-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120032985	LOC120032985	cysteine-rich protein 2-binding protein-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120032988	LOC120032988	uncharacterized LOC120032988	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120032991	LOC120032991	transcription factor Sp2-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120032996	LOC120032996	calcineurin subunit B type 1	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120032998	LOC120032998	rab GTPase-binding effector protein 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033003	LOC120033003	intraflagellar transport protein 56	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120033012	LOC120033012	arginine-hydroxylase NDUFAF5, mitochondrial-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033013	LOC120033013	interferon gamma receptor 1-like	protein_coding	1	2	1	0	1	0	0	0	1
gene-LOC120033014	LOC120033014	homeobox protein Meis1	protein_coding	10	2	1	0	1	0	1	0	0
gene-LOC120033023	LOC120033023	coiled-coil domain-containing protein 85A-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120033033	LOC120033033	B-cell receptor CD22-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120033040	LOC120033040	uncharacterized LOC120033040	lncRNA	0	2	1	0	0	1	0	0	1
gene-LOC120033048	LOC120033048	GTPase IMAP family member 7	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120033051	LOC120033051	TNF receptor-associated factor 5-like	protein_coding	10	2	1	0	0	1	1	0	0
gene-LOC120033055	LOC120033055	transmembrane channel-like protein 5	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033069	LOC120033069	U7 small nuclear RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120033072	LOC120033072	small nucleolar RNA SNORA62/SNORA6 family	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120033073	LOC120033073	small nucleolar RNA SNORD58	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120033086	LOC120033086	small nucleolar RNA SNORA26	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120033111	LOC120033111	SLIT and NTRK-like protein 6	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033112	LOC120033112	transmembrane 9 superfamily member 2-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033116	LOC120033116	nuclear receptor subfamily 4 group A member 2-like	protein_coding	10	2	1	0	1	0	1	0	0
gene-LOC120033137	LOC120033137	transmembrane 9 superfamily member 2-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033141	LOC120033141	uncharacterized LOC120033141	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120033158	LOC120033158	gastrula zinc finger protein XlCGF7.1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120033162	LOC120033162	protein phosphatase 1 regulatory subunit 1C-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120033164	LOC120033164	integrin alpha-4-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120033176	LOC120033176	ras-associated and pleckstrin homology domains-containing protein 1-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033184	LOC120033184	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033188	LOC120033188	serine/threonine-protein phosphatase 4 catalytic subunit B	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120033210	LOC120033210	SLIT and NTRK-like protein 5	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033233	LOC120033233	SLIT and NTRK-like protein 3	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120033234	LOC120033234	uncharacterized LOC120033234	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120033237	LOC120033237	pericentrin-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033238	LOC120033238	otolith matrix protein 1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033247	LOC120033247	excitatory amino acid transporter 5-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033286	LOC120033286	carboxypeptidase O-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033287	LOC120033287	uncharacterized LOC120033287	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120033295	LOC120033295	low-density lipoprotein receptor-related protein 1B-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033297	LOC120033297	eukaryotic translation initiation factor 5B-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033304	LOC120033304	phospholipase D1-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120033335	LOC120033335	long-chain specific acyl-CoA dehydrogenase, mitochondrial-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120033339	LOC120033339	uncharacterized LOC120033339	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120033345	LOC120033345	vang-like protein 1	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033348	LOC120033348	male-specific lethal 3 homolog	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120033365	LOC120033365	uncharacterized LOC120033365	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120033373	LOC120033373	kynureninase-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120033396	LOC120033396	inosine-uridine preferring nucleoside hydrolase-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120033397	LOC120033397	protein unc-50 homolog	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120033402	LOC120033402	lipoyltransferase 1, mitochondrial-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033423	LOC120033423	uncharacterized LOC120033423	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120033431	LOC120033431	rho guanine nucleotide exchange factor 7-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033438	LOC120033438	C-X-C chemokine receptor type 1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033440	LOC120033440	rho GTPase-activating protein 6-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120033446	LOC120033446	E3 ubiquitin-protein ligase Midline-1-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033450	LOC120033450	mid1-interacting protein 1-B-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033453	LOC120033453	collagen alpha-1(XVIII) chain-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120033459	LOC120033459	prolactin receptor-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120033462	LOC120033462	protein unc-80 homolog	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033471	LOC120033471	zinc finger protein 135-like	protein_coding	4	2	1	0	1	0	0	0	1
gene-LOC120033477	LOC120033477	gastrula zinc finger protein XlCGF17.1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033486	LOC120033486	zinc finger protein 658B-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033489	LOC120033489	gastrula zinc finger protein XlCGF17.1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120033498	LOC120033498	gastrula zinc finger protein XlCGF17.1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033505	LOC120033505	uncharacterized LOC120033505	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033506	LOC120033506	testis-specific gene 10 protein-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120033520	LOC120033520	UDP-glucose:glycoprotein glucosyltransferase 1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033522	LOC120033522	uncharacterized LOC120033522	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120033525	LOC120033525	zinc finger protein 585B-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120033528	LOC120033528	zinc finger protein 260-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120033530	LOC120033530	transcription factor Sp3-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033533	LOC120033533	sentrin-specific protease 2-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033534	LOC120033534	inositol-3-phosphate synthase 1-A-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033541	LOC120033541	activin receptor type-1-like	protein_coding	11	2	1	0	1	0	1	0	0
gene-LOC120033543	LOC120033543	SH2 domain-containing adapter protein F-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120033544	LOC120033544	heparan-sulfate 6-O-sulfotransferase 1-A-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033547	LOC120033547	obg-like ATPase 1	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033549	LOC120033549	guanine nucleotide-binding protein subunit alpha-11-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120033550	LOC120033550	splicing factor YJU2-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033551	LOC120033551	transformer-2 protein homolog beta-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033554	LOC120033554	phospholipid phosphatase 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033559	LOC120033559	programmed cell death protein 10-B-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033560	LOC120033560	TLE family member 5-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120033563	LOC120033563	small ubiquitin-related modifier 3	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120033566	LOC120033566	pituitary tumor-transforming gene 1 protein-interacting protein-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033570	LOC120033570	integrin alpha-4-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120033621	LOC120033621	tubulin alpha chain-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120033625	LOC120033625	gamma-aminobutyric acid receptor subunit beta-3-like	protein_coding	12	2	1	0	1	0	0	0	1
gene-LOC120033638	LOC120033638	zinc finger protein 585A-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033639	LOC120033639	zinc finger protein 239-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120033646	LOC120033646	zinc finger protein 583-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120033694	LOC120033694	uncharacterized LOC120033694	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120033695	LOC120033695	polyadenylate-binding protein 1-like	protein_coding	2	2	1	0	1	0	0	0	1
gene-LOC120033703	LOC120033703	protein sprouty homolog 2-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120033705	LOC120033705	tetraspanin-7-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120033706	LOC120033706	capping protein inhibiting regulator of actin dynamics-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120033716	LOC120033716	transmembrane protein 198-B-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033765	LOC120033765	X-linked retinitis pigmentosa GTPase regulator-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033767	LOC120033767	dynein light chain Tctex-type 3-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033776	LOC120033776	zinc finger and SCAN domain-containing protein 21-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120033779	LOC120033779	U2 spliceosomal RNA	snRNA	0	2	1	0	0	1	1	0	0
gene-LOC120033830	LOC120033830	ferritin, middle subunit-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120033907	LOC120033907	axin-1-like	protein_coding	1	2	1	0	1	0	0	0	1
gene-LOC120033908	LOC120033908	protein tweety homolog 3-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033919	LOC120033919	importin subunit beta-1	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120033924	LOC120033924	protein phosphatase 1 regulatory subunit 1B-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033926	LOC120033926	inactive phospholipase C-like protein 2	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120033928	LOC120033928	ATP-citrate synthase	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120033956	LOC120033956	sterile alpha motif domain-containing protein 14-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120033963	LOC120033963	SH3 and cysteine-rich domain-containing protein 2-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033964	LOC120033964	P43 5S RNA-binding protein-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120033966	LOC120033966	caveolae-associated protein 1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120033978	LOC120033978	sorting nexin-8-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033979	LOC120033979	protein ELFN1-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120033985	LOC120033985	myoferlin-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034014	LOC120034014	growth arrest-specific protein 7-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120034015	LOC120034015	germ cell-specific gene 1-like protein	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120034016	LOC120034016	heparan sulfate glucosamine 3-O-sulfotransferase 6-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120034026	LOC120034026	synaptotagmin-C-like	protein_coding	10	2	1	0	1	0	1	0	0
gene-LOC120034029	LOC120034029	protein phosphatase 1 regulatory subunit 29-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034030	LOC120034030	protein phosphatase 1 regulatory subunit 29-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034034	LOC120034034	cytohesin-3	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034038	LOC120034038	heat shock 70 kDa protein	protein_coding	13	2	1	0	1	0	1	0	0
gene-LOC120034039	LOC120034039	band 3 anion exchange protein	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120034051	LOC120034051	7,8-dihydro-8-oxoguanine triphosphatase-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034052	LOC120034052	V-type proton ATPase 116 kDa subunit a1-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120034057	LOC120034057	heat shock 70 kDa protein-like	protein_coding	13	2	1	0	1	0	1	0	0
gene-LOC120034058	LOC120034058	signal transducer and activator of transcription 5B-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120034061	LOC120034061	suppressor of cytokine signaling 7-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034074	LOC120034074	nucleolar transcription factor 1-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120034085	LOC120034085	histone deacetylase 5-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120034162	LOC120034162	migration and invasion enhancer 1-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120034165	LOC120034165	xylosyltransferase 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034167	LOC120034167	homologous recombination OB-fold protein-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120034172	LOC120034172	MBT domain-containing protein 1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034173	LOC120034173	nucleoside diphosphate kinase A-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120034180	LOC120034180	gastrula zinc finger protein XlCGF57.1-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034187	LOC120034187	cell death-inducing p53-target protein 1-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034193	LOC120034193	Na(+)/H(+) exchange regulatory cofactor NHE-RF1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034212	LOC120034212	dual specificity mitogen-activated protein kinase kinase 4-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034214	LOC120034214	serine/threonine-protein phosphatase alpha-2 isoform-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034227	LOC120034227	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034238	LOC120034238	speckle-type POZ protein-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120034242	LOC120034242	protein SCO1 homolog, mitochondrial-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120034244	LOC120034244	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034246	LOC120034246	ras-related protein Rab-37-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120034268	LOC120034268		V_segment	0	2	1	0	1	0	0	0	1
gene-LOC120034270	LOC120034270		V_segment	0	2	1	0	0	1	1	0	0
gene-LOC120034271	LOC120034271	voltage-dependent P/Q-type calcium channel subunit alpha-1A-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120034275	LOC120034275	prostaglandin E2 receptor EP1 subtype-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120034277	LOC120034277	zinc-binding protein A33-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034278	LOC120034278	phosphoinositide-interacting protein-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120034286	LOC120034286	ankyrin repeat and SOCS box protein 16-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034288	LOC120034288	tumor necrosis factor receptor superfamily member 16-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120034293	LOC120034293	uncharacterized LOC120034293	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120034312	LOC120034312	splicing factor U2AF 65 kDa subunit-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120034328	LOC120034328	uncharacterized LOC120034328	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034339	LOC120034339	nucleus accumbens-associated protein 1-like	protein_coding	4	2	1	0	1	0	0	0	1
gene-LOC120034351	LOC120034351	voltage-dependent L-type calcium channel subunit beta-1-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120034352	LOC120034352	ectonucleotide pyrophosphatase/phosphodiesterase family member 7-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120034362	LOC120034362	signal transducer and activator of transcription 3-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120034371	LOC120034371	beta-1,3-N-acetylglucosaminyltransferase lunatic fringe-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034378	LOC120034378	gap junction gamma-1 protein-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034407	LOC120034407	rRNA methyltransferase 2, mitochondrial-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034417	LOC120034417	mitogen-activated protein kinase kinase kinase 14-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034438	LOC120034438	60S ribosomal protein L19-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120034440	LOC120034440	zinc finger protein 646-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034455	LOC120034455	NEDD8-conjugating enzyme Ubc12	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120034457	LOC120034457	membrane-spanning 4-domains subfamily A member 4A-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120034466	LOC120034466	beta-galactoside-binding lectin-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120034476	LOC120034476	ataxin-7-like protein 3	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120034477	LOC120034477	transmembrane and ubiquitin-like domain-containing protein 1	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034478	LOC120034478	apoptosis regulator BAX-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120034479	LOC120034479	apoptosis regulator BAX-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120034480	LOC120034480	40S ribosomal protein S11	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034490	LOC120034490	histone-arginine methyltransferase CARM1	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034491	LOC120034491	protein YIPF1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034492	LOC120034492	mitochondrial import inner membrane translocase subunit Tim29-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034494	LOC120034494	F-box/LRR-repeat protein 19-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120034514	LOC120034514	MAGUK p55 subfamily member 3-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034529	LOC120034529	adhesion G protein-coupled receptor E1-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034530	LOC120034530	pyridoxal-dependent decarboxylase domain-containing protein 1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034531	LOC120034531	long-chain fatty acid transport protein 1-like	protein_coding	19	2	1	0	1	0	1	0	0
gene-LOC120034532	LOC120034532	eukaryotic peptide chain release factor GTP-binding subunit ERF3A-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120034533	LOC120034533	calcium-binding mitochondrial carrier protein SCaMC-3-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034534	LOC120034534	transmembrane protein 238-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120034541	LOC120034541	histone-arginine methyltransferase CARM1	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034542	LOC120034542	protein YIPF1-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034543	LOC120034543	mitochondrial import inner membrane translocase subunit Tim29-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120034548	LOC120034548	uncharacterized LOC120034548	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120034554	LOC120034554		V_segment	0	2	1	0	0	1	1	0	0
gene-LOC120034557	LOC120034557	protein NATD1-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120034572	LOC120034572	recoverin-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120034574	LOC120034574	dehydrogenase/reductase SDR family member 7C-B-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120034575	LOC120034575	interferon alpha-6-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120034576	LOC120034576	ras-related protein Rab-26-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120034592	LOC120034592	interferon alpha-6-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120034607	LOC120034607	small nucleolar RNA SNORD35	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120034608	LOC120034608	small nucleolar RNA SNORD35	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120034610	LOC120034610	small nucleolar RNA SNORD35	snoRNA	0	2	1	0	1	0	1	0	0
