gene_id	symbol	product	biotype	n_go	n_lines	has_phase2_line	reciprocal_pav	ecotype_only	cnv	sv	dmr	ref_pav
gene-LOC120036706_13				0	1	1	0	1	0	0	0	0
gene-LOC120036706_14				0	1	1	0	1	0	0	0	0
gene-LOC120036706_15				0	1	1	0	1	0	0	0	0
gene-LOC120036706_16				0	1	1	0	1	0	0	0	0
gene-LOC120036706_17				0	1	1	0	1	0	0	0	0
gene-LOC120036706_18				0	1	1	0	1	0	0	0	0
gene-LOC120036706_19				0	1	1	0	1	0	0	0	0
gene-LOC120036706_20				0	1	1	0	1	0	0	0	0
gene-LOC120036706_21				0	1	1	0	1	0	0	0	0
gene-LOC120036706_22				0	1	1	0	1	0	0	0	0
gene-LOC120036706_23				0	1	1	0	1	0	0	0	0
gene-LOC120036706_24				0	1	1	0	1	0	0	0	0
gene-LOC120036706_8				0	1	1	0	1	0	0	0	0
gene-LOC120036706_9				0	1	1	0	1	0	0	0	0
gene-LOC120036707	LOC120036707	small nucleolar RNA U3	snoRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036707_2				0	1	1	0	1	0	0	0	0
gene-LOC120036709	LOC120036709	small nucleolar RNA U3	snoRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036709_18				0	1	1	0	1	0	0	0	0
gene-LOC120036709_19				0	1	1	0	1	0	0	0	0
gene-LOC120036709_20				0	1	1	0	1	0	0	0	0
gene-LOC120036709_21				0	1	1	0	1	0	0	0	0
gene-LOC120036709_22				0	1	1	0	1	0	0	0	0
gene-LOC120036709_23				0	1	1	0	1	0	0	0	0
gene-LOC120036709_24				0	1	1	0	1	0	0	0	0
gene-LOC120036709_25				0	1	1	0	1	0	0	0	0
gene-LOC120036709_26				0	1	1	0	1	0	0	0	0
gene-LOC120036709_27				0	1	1	0	1	0	0	0	0
gene-LOC120036709_28				0	1	1	0	1	0	0	0	0
gene-LOC120036709_29				0	1	1	0	1	0	0	0	0
gene-LOC120036709_30				0	1	1	0	1	0	0	0	0
gene-LOC120036709_31				0	1	1	0	1	0	0	0	0
gene-LOC120036709_32				0	1	1	0	1	0	0	0	0
gene-LOC120036709_33				0	1	1	0	1	0	0	0	0
gene-LOC120036712	LOC120036712	small nucleolar RNA U3	snoRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036712_1				0	1	1	0	1	0	0	0	0
gene-LOC120036712_2				0	1	1	0	1	0	0	0	0
gene-LOC120036713	LOC120036713	small nucleolar RNA U3	snoRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036713_1				0	1	1	0	1	0	0	0	0
gene-LOC120036713_2				0	1	1	0	1	0	0	0	0
gene-LOC120036713_3				0	1	1	0	1	0	0	0	0
gene-LOC120036713_4				0	1	1	0	1	0	0	0	0
gene-LOC120036713_5				0	1	1	0	1	0	0	0	0
gene-LOC120036713_6				0	1	1	0	1	0	0	0	0
gene-LOC120036714	LOC120036714	small nucleolar RNA U3	snoRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036714_1				0	1	1	0	1	0	0	0	0
gene-LOC120036716	LOC120036716	small nucleolar RNA U3	snoRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036716_10				0	1	1	0	1	0	0	0	0
gene-LOC120036716_11				0	1	1	0	1	0	0	0	0
gene-LOC120036716_12				0	1	1	0	1	0	0	0	0
gene-LOC120036716_13				0	1	1	0	1	0	0	0	0
gene-LOC120036716_14				0	1	1	0	1	0	0	0	0
gene-LOC120036716_15				0	1	1	0	1	0	0	0	0
gene-LOC120036716_16				0	1	1	0	1	0	0	0	0
gene-LOC120036716_17				0	1	1	0	1	0	0	0	0
gene-LOC120036716_18				0	1	1	0	1	0	0	0	0
gene-LOC120036716_19				0	1	1	0	1	0	0	0	0
gene-LOC120036716_8				0	1	1	0	1	0	0	0	0
gene-LOC120036716_9				0	1	1	0	1	0	0	0	0
gene-LOC120036718	LOC120036718	small nucleolar RNA U3	snoRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036718_3				0	1	1	0	1	0	0	0	0
gene-LOC120036718_4				0	1	1	0	1	0	0	0	0
gene-LOC120036718_5				0	1	1	0	1	0	0	0	0
gene-LOC120036718_6				0	1	1	0	1	0	0	0	0
gene-LOC120036721	LOC120036721	murinoglobulin-2-like	protein_coding	1	1	1	0	1	0	0	0	0
gene-LOC120036723	LOC120036723	uncharacterized LOC120036723	lncRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036725	LOC120036725	pregnancy zone protein-like	protein_coding	1	1	1	0	1	0	0	0	0
gene-LOC120036730	LOC120036730	trichohyalin-like	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120036740	LOC120036740	dystrophin-like	protein_coding	2	1	1	0	1	0	0	0	0
gene-LOC120036741	LOC120036741	tensin-like	protein_coding	2	1	1	0	1	0	0	0	0
gene-LOC120036750	LOC120036750	5.8S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036751	LOC120036751	18S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036752	LOC120036752	18S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036758	LOC120036758	trichohyalin-like	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120036759	LOC120036759	zinc finger protein 436-like	protein_coding	3	1	1	0	1	0	0	0	0
gene-LOC120036761	LOC120036761	uncharacterized LOC120036761	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036761_5				0	1	1	0	1	0	0	0	0
gene-LOC120036761_6				0	1	1	0	1	0	0	0	0
gene-LOC120036770	LOC120036770	immunoglobulin lambda-like polypeptide 1	protein_coding	6	1	1	0	1	0	0	0	0
gene-LOC120036773	LOC120036773	immunoglobulin kappa light chain-like	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120036774	LOC120036774	uncharacterized LOC120036774	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036774_3				0	1	1	0	1	0	0	0	0
gene-LOC120036775	LOC120036775	polysialoglycoprotein-like	protein_coding	2	1	1	0	1	0	0	0	0
gene-LOC120036776	LOC120036776	polysialoglycoprotein-like	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120036780	LOC120036780	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036780_2				0	1	1	0	1	0	0	0	0
gene-LOC120036780_3				0	1	1	0	1	0	0	0	0
gene-LOC120036780_4				0	1	1	0	1	0	0	0	0
gene-LOC120036783	LOC120036783	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036783_1				0	1	1	0	1	0	0	0	0
gene-LOC120036783_2				0	1	1	0	1	0	0	0	0
gene-LOC120036783_3				0	1	1	0	1	0	0	0	0
gene-LOC120036786	LOC120036786	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036786_1				0	1	1	0	1	0	0	0	0
gene-LOC120036786_2				0	1	1	0	1	0	0	0	0
gene-LOC120036786_3				0	1	1	0	1	0	0	0	0
gene-LOC120036786_4				0	1	1	0	1	0	0	0	0
gene-LOC120036786_5				0	1	1	0	1	0	0	0	0
gene-LOC120036786_6				0	1	1	0	1	0	0	0	0
gene-LOC120036786_7				0	1	1	0	1	0	0	0	0
gene-LOC120036786_8				0	1	1	0	1	0	0	0	0
gene-LOC120036786_9				0	1	1	0	1	0	0	0	0
gene-LOC120036789	LOC120036789	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036789_3				0	1	1	0	1	0	0	0	0
gene-LOC120036789_4				0	1	1	0	1	0	0	0	0
gene-LOC120036789_5				0	1	1	0	1	0	0	0	0
gene-LOC120036790	LOC120036790	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036790_1				0	1	1	0	1	0	0	0	0
gene-LOC120036790_2				0	1	1	0	1	0	0	0	0
gene-LOC120036791	LOC120036791	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036791_1				0	1	1	0	1	0	0	0	0
gene-LOC120036791_2				0	1	1	0	1	0	0	0	0
gene-LOC120036791_3				0	1	1	0	1	0	0	0	0
gene-LOC120036791_4				0	1	1	0	1	0	0	0	0
gene-LOC120036799	LOC120036799	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036799_1				0	1	1	0	1	0	0	0	0
gene-LOC120036800	LOC120036800	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036800_1				0	1	1	0	1	0	0	0	0
gene-LOC120036801_1				0	1	1	0	1	0	0	0	0
gene-LOC120036802	LOC120036802	5S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036804	LOC120036804	5S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036805	LOC120036805	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036805_3				0	1	1	0	1	0	0	0	0
gene-LOC120036811	LOC120036811	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036811_2				0	1	1	0	1	0	0	0	0
gene-LOC120036811_3				0	1	1	0	1	0	0	0	0
gene-LOC120036811_4				0	1	1	0	1	0	0	0	0
gene-LOC120036820	LOC120036820	U1 spliceosomal RNA	snRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036824	LOC120036824	U1 spliceosomal RNA	snRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036829	LOC120036829	U1 spliceosomal RNA	snRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036831	LOC120036831	5S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036840	LOC120036840	ras-related protein Rab-21	protein_coding	3	1	1	0	1	0	0	0	0
gene-LOC120036844	LOC120036844	TBC1 domain family member 15-like	protein_coding	2	1	1	0	1	0	0	0	0
gene-LOC120036856	LOC120036856	5.8S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036859	LOC120036859	stonustoxin subunit beta-like	protein_coding	1	1	1	0	0	1	0	0	0
gene-LOC120036859_1				0	1	1	0	1	0	0	0	0
gene-LOC120036866	LOC120036866	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like	protein_coding	1	1	1	0	1	0	0	0	0
gene-LOC120036889	LOC120036889	uncharacterized LOC120036889	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036889_1				0	1	1	0	1	0	0	0	0
gene-LOC120036891	LOC120036891	uncharacterized LOC120036891	protein_coding	2	1	1	0	0	1	0	0	0
gene-LOC120036891_7				0	1	1	0	1	0	0	0	0
gene-LOC120036900	LOC120036900	pirin-like	protein_coding	3	1	1	0	1	0	0	0	0
gene-LOC120036901	LOC120036901	uncharacterized LOC120036901	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120036909	LOC120036909	extensin-2-like	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120036917	LOC120036917	uncharacterized LOC120036917	protein_coding	5	1	1	0	1	0	0	0	0
gene-LOC120036920	LOC120036920		C_region	0	1	1	0	1	0	0	0	0
gene-LOC120036924	LOC120036924	immunoglobulin lambda-like polypeptide 1	protein_coding	6	1	1	0	1	0	0	0	0
gene-LOC120036925	LOC120036925	microfibril-associated glycoprotein 4-like	protein_coding	3	1	1	0	1	0	0	0	0
gene-LOC120036934	LOC120036934	5S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036935	LOC120036935	5S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036936	LOC120036936	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036936_1				0	1	1	0	1	0	0	0	0
gene-LOC120036936_2				0	1	1	0	1	0	0	0	0
gene-LOC120036948	LOC120036948	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036948_21				0	1	1	0	1	0	0	0	0
gene-LOC120036948_22				0	1	1	0	1	0	0	0	0
gene-LOC120036955	LOC120036955	5S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036968	LOC120036968	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036968_1				0	1	1	0	1	0	0	0	0
gene-LOC120036968_10				0	1	1	0	1	0	0	0	0
gene-LOC120036968_11				0	1	1	0	1	0	0	0	0
gene-LOC120036968_12				0	1	1	0	1	0	0	0	0
gene-LOC120036968_13				0	1	1	0	1	0	0	0	0
gene-LOC120036968_14				0	1	1	0	1	0	0	0	0
gene-LOC120036968_15				0	1	1	0	1	0	0	0	0
gene-LOC120036968_2				0	1	1	0	1	0	0	0	0
gene-LOC120036968_3				0	1	1	0	1	0	0	0	0
gene-LOC120036968_4				0	1	1	0	1	0	0	0	0
gene-LOC120036968_5				0	1	1	0	1	0	0	0	0
gene-LOC120036968_6				0	1	1	0	1	0	0	0	0
gene-LOC120036968_7				0	1	1	0	1	0	0	0	0
gene-LOC120036968_8				0	1	1	0	1	0	0	0	0
gene-LOC120036968_9				0	1	1	0	1	0	0	0	0
gene-LOC120036972	LOC120036972	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036972_1				0	1	1	0	1	0	0	0	0
gene-LOC120036972_10				0	1	1	0	1	0	0	0	0
gene-LOC120036972_11				0	1	1	0	1	0	0	0	0
gene-LOC120036972_2				0	1	1	0	1	0	0	0	0
gene-LOC120036972_3				0	1	1	0	1	0	0	0	0
gene-LOC120036972_4				0	1	1	0	1	0	0	0	0
gene-LOC120036972_5				0	1	1	0	1	0	0	0	0
gene-LOC120036972_6				0	1	1	0	1	0	0	0	0
gene-LOC120036972_7				0	1	1	0	1	0	0	0	0
gene-LOC120036972_8				0	1	1	0	1	0	0	0	0
gene-LOC120036972_9				0	1	1	0	1	0	0	0	0
gene-LOC120036974	LOC120036974	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036974_1				0	1	1	0	1	0	0	0	0
gene-LOC120036974_2				0	1	1	0	1	0	0	0	0
gene-LOC120036974_3				0	1	1	0	1	0	0	0	0
gene-LOC120036974_4				0	1	1	0	1	0	0	0	0
gene-LOC120036974_5				0	1	1	0	1	0	0	0	0
gene-LOC120036974_6				0	1	1	0	1	0	0	0	0
gene-LOC120036974_7				0	1	1	0	1	0	0	0	0
gene-LOC120036975	LOC120036975	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036975_1				0	1	1	0	1	0	0	0	0
gene-LOC120036975_2				0	1	1	0	1	0	0	0	0
gene-LOC120036975_3				0	1	1	0	1	0	0	0	0
gene-LOC120036975_4				0	1	1	0	1	0	0	0	0
gene-LOC120036975_5				0	1	1	0	1	0	0	0	0
gene-LOC120036975_6				0	1	1	0	1	0	0	0	0
gene-LOC120036975_7				0	1	1	0	1	0	0	0	0
gene-LOC120036978	LOC120036978	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036978_25				0	1	1	0	1	0	0	0	0
gene-LOC120036978_26				0	1	1	0	1	0	0	0	0
gene-LOC120036978_27				0	1	1	0	1	0	0	0	0
gene-LOC120036978_28				0	1	1	0	1	0	0	0	0
gene-LOC120036978_29				0	1	1	0	1	0	0	0	0
gene-LOC120036978_30				0	1	1	0	1	0	0	0	0
gene-LOC120036978_31				0	1	1	0	1	0	0	0	0
gene-LOC120036978_32				0	1	1	0	1	0	0	0	0
gene-LOC120036978_33				0	1	1	0	1	0	0	0	0
gene-LOC120036978_34				0	1	1	0	1	0	0	0	0
gene-LOC120036978_35				0	1	1	0	1	0	0	0	0
gene-LOC120036978_36				0	1	1	0	1	0	0	0	0
gene-LOC120036978_37				0	1	1	0	1	0	0	0	0
gene-LOC120036978_38				0	1	1	0	1	0	0	0	0
gene-LOC120036978_39				0	1	1	0	1	0	0	0	0
gene-LOC120036989	LOC120036989	5S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120036991	LOC120036991	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120036991_10				0	1	1	0	1	0	0	0	0
gene-LOC120036991_5				0	1	1	0	1	0	0	0	0
gene-LOC120036991_6				0	1	1	0	1	0	0	0	0
gene-LOC120036991_7				0	1	1	0	1	0	0	0	0
gene-LOC120036991_8				0	1	1	0	1	0	0	0	0
gene-LOC120036991_9				0	1	1	0	1	0	0	0	0
gene-LOC120036994	LOC120036994	TSC22 domain family protein 1-like	protein_coding	1	1	1	0	0	1	0	0	0
gene-LOC120036994_1				0	1	1	0	1	0	0	0	0
gene-LOC120036997	LOC120036997	nuclear fragile X mental retardation-interacting protein 1-like	protein_coding	3	1	1	0	1	0	0	0	0
gene-LOC120037004	LOC120037004	U2 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037004_4				0	1	1	0	1	0	0	0	0
gene-LOC120037004_5				0	1	1	0	1	0	0	0	0
gene-LOC120037004_6				0	1	1	0	1	0	0	0	0
gene-LOC120037004_7				0	1	1	0	1	0	0	0	0
gene-LOC120037004_8				0	1	1	0	1	0	0	0	0
gene-LOC120037004_9				0	1	1	0	1	0	0	0	0
gene-LOC120037007	LOC120037007	U2 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037007_3				0	1	1	0	1	0	0	0	0
gene-LOC120037014	LOC120037014	5.8S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037019	LOC120037019	5.8S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037021	LOC120037021	18S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037025	LOC120037025	uncharacterized LOC120037025	lncRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037026	LOC120037026	uncharacterized LOC120037026	lncRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037028	LOC120037028	uncharacterized LOC120037028	lncRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037031	LOC120037031	NACHT, LRR and PYD domains-containing protein 1 homolog	protein_coding	1	1	1	0	0	1	0	0	0
gene-LOC120037031_1				0	1	1	0	1	0	0	0	0
gene-LOC120037032	LOC120037032	uncharacterized LOC120037032	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037032_1				0	1	1	0	1	0	0	0	0
gene-LOC120037036	LOC120037036	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037036_1				0	1	1	0	1	0	0	0	0
gene-LOC120037036_2				0	1	1	0	1	0	0	0	0
gene-LOC120037036_3				0	1	1	0	1	0	0	0	0
gene-LOC120037036_4				0	1	1	0	1	0	0	0	0
gene-LOC120037036_5				0	1	1	0	1	0	0	0	0
gene-LOC120037036_6				0	1	1	0	1	0	0	0	0
gene-LOC120037036_7				0	1	1	0	1	0	0	0	0
gene-LOC120037036_8				0	1	1	0	1	0	0	0	0
gene-LOC120037037	LOC120037037	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037037_1				0	1	1	0	1	0	0	0	0
gene-LOC120037037_2				0	1	1	0	1	0	0	0	0
gene-LOC120037037_3				0	1	1	0	1	0	0	0	0
gene-LOC120037037_4				0	1	1	0	1	0	0	0	0
gene-LOC120037038	LOC120037038	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037038_1				0	1	1	0	1	0	0	0	0
gene-LOC120037039	LOC120037039	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037039_1				0	1	1	0	1	0	0	0	0
gene-LOC120037039_2				0	1	1	0	1	0	0	0	0
gene-LOC120037041	LOC120037041	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037041_1				0	1	1	0	1	0	0	0	0
gene-LOC120037041_2				0	1	1	0	1	0	0	0	0
gene-LOC120037041_3				0	1	1	0	1	0	0	0	0
gene-LOC120037041_4				0	1	1	0	1	0	0	0	0
gene-LOC120037042	LOC120037042	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037042_1				0	1	1	0	1	0	0	0	0
gene-LOC120037042_2				0	1	1	0	1	0	0	0	0
gene-LOC120037043	LOC120037043	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037043_1				0	1	1	0	1	0	0	0	0
gene-LOC120037043_2				0	1	1	0	1	0	0	0	0
gene-LOC120037043_3				0	1	1	0	1	0	0	0	0
gene-LOC120037043_4				0	1	1	0	1	0	0	0	0
gene-LOC120037043_5				0	1	1	0	1	0	0	0	0
gene-LOC120037044	LOC120037044	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037044_1				0	1	1	0	1	0	0	0	0
gene-LOC120037044_2				0	1	1	0	1	0	0	0	0
gene-LOC120037044_3				0	1	1	0	1	0	0	0	0
gene-LOC120037044_4				0	1	1	0	1	0	0	0	0
gene-LOC120037051	LOC120037051	titin-like	protein_coding	1	1	1	0	1	0	0	0	0
gene-LOC120037054_10				0	1	1	0	1	0	0	0	0
gene-LOC120037054_11				0	1	1	0	1	0	0	0	0
gene-LOC120037054_12				0	1	1	0	1	0	0	0	0
gene-LOC120037054_6				0	1	1	0	1	0	0	0	0
gene-LOC120037054_7				0	1	1	0	1	0	0	0	0
gene-LOC120037054_8				0	1	1	0	1	0	0	0	0
gene-LOC120037054_9				0	1	1	0	1	0	0	0	0
gene-LOC120037067	LOC120037067	5S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037069	LOC120037069	5S ribosomal RNA	rRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037069_1				0	1	1	0	1	0	0	0	0
gene-LOC120037090	LOC120037090	5S ribosomal RNA	rRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037092	LOC120037092	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037092_6				0	1	1	0	1	0	0	0	0
gene-LOC120037100_1				0	1	1	0	1	0	0	0	0
gene-LOC120037103	LOC120037103	uncharacterized LOC120037103	lncRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037114	LOC120037114	UPF0472 protein C16orf72 homolog	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120037120	LOC120037120	ubiquitin thioesterase ZRANB1-like	protein_coding	10	1	1	0	1	0	0	0	0
gene-LOC120037151	LOC120037151	histone H3-like	protein_coding	4	1	1	0	0	1	0	0	0
gene-LOC120037151_5				0	1	1	0	1	0	0	0	0
gene-LOC120037151_6				0	1	1	0	1	0	0	0	0
gene-LOC120037151_7				0	1	1	0	1	0	0	0	0
gene-LOC120037151_8				0	1	1	0	1	0	0	0	0
gene-LOC120037151_9				0	1	1	0	1	0	0	0	0
gene-LOC120037156	LOC120037156	calcium/calmodulin-dependent protein kinase type II delta 1 chain-like	protein_coding	3	1	1	0	1	0	0	0	0
gene-LOC120037165	LOC120037165	thymidine phosphorylase-like	protein_coding	5	1	1	0	1	0	0	0	0
gene-LOC120037169	LOC120037169	uncharacterized LOC120037169	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037169_1				0	1	1	0	1	0	0	0	0
gene-LOC120037172	LOC120037172	uncharacterized LOC120037172	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037172_2				0	1	1	0	1	0	0	0	0
gene-LOC120037177	LOC120037177	ubiquitin-associated domain-containing protein 2-like	protein_coding	1	1	1	0	1	0	0	0	0
gene-LOC120037185	LOC120037185	protein rogdi homolog	protein_coding	1	1	1	0	1	0	0	0	0
gene-LOC120037200	LOC120037200	dynein regulatory complex protein 9-like	protein_coding	5	1	1	0	1	0	0	0	0
gene-LOC120037201	LOC120037201	DISP complex protein LRCH3-like	protein_coding	1	1	1	0	1	0	0	0	0
gene-LOC120037202	LOC120037202	uncharacterized LOC120037202	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037202_1				0	1	1	0	1	0	0	0	0
gene-LOC120037209	LOC120037209	U7 small nuclear RNA	snRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037210	LOC120037210	U7 small nuclear RNA	snRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037218	LOC120037218	rRNA 2'-O-methyltransferase fibrillarin-like	protein_coding	0	1	1	0	0	1	0	0	0
gene-LOC120037218_1				0	1	1	0	1	0	0	0	0
gene-LOC120037218_2				0	1	1	0	1	0	0	0	0
gene-LOC120037218_3				0	1	1	0	1	0	0	0	0
gene-LOC120037220	LOC120037220	uncharacterized LOC120037220	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037220_10				0	1	1	0	1	0	0	0	0
gene-LOC120037220_11				0	1	1	0	1	0	0	0	0
gene-LOC120037220_9				0	1	1	0	1	0	0	0	0
gene-LOC120037229	LOC120037229	galanin receptor type 1-like	protein_coding	3	1	1	0	1	0	0	0	0
gene-LOC120037235	LOC120037235	uncharacterized LOC120037235	lncRNA	0	1	1	0	1	0	0	0	0
gene-LOC120037235_1				0	1	1	0	1	0	0	0	0
gene-LOC120037236	LOC120037236	uncharacterized LOC120037236	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037236_1				0	1	1	0	1	0	0	0	0
gene-LOC120037237	LOC120037237	uncharacterized LOC120037237	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037237_2				0	1	1	0	1	0	0	0	0
gene-LOC120037237_3				0	1	1	0	1	0	0	0	0
gene-LOC120037243	LOC120037243	GTPase IMAP family member 7-like	protein_coding	1	1	1	0	0	1	0	0	0
gene-LOC120037243_1				0	1	1	0	1	0	0	0	0
gene-LOC120037248	LOC120037248	serine/threonine-protein kinase 3-like	protein_coding	4	1	1	0	1	0	0	0	0
gene-LOC120037249	LOC120037249	GTPase IMAP family member 7-like	protein_coding	1	1	1	0	1	0	0	0	0
gene-LOC120037257	LOC120037257	galactose-specific lectin nattectin-like	protein_coding	1	1	1	0	1	0	0	0	0
gene-LOC120037262	LOC120037262	uromodulin-like	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120037267	LOC120037267	CMRF35-like molecule 5	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120037273	LOC120037273	iroquois-class homeodomain protein irx-2-like	protein_coding	6	1	1	0	1	0	0	0	0
gene-LOC120037280	LOC120037280	retinitis pigmentosa 1-like 1 protein	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120037283	LOC120037283	retinitis pigmentosa 1-like 1 protein	protein_coding	0	1	1	0	1	0	0	0	0
gene-LOC120037286	LOC120037286	dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like	protein_coding	3	1	1	0	1	0	0	0	0
gene-LOC120037301	LOC120037301	zinc finger protein 135-like	protein_coding	4	1	1	0	0	1	0	0	0
gene-LOC120037301_1				0	1	1	0	1	0	0	0	0
gene-LOC120037323	LOC120037323	uncharacterized LOC120037323	lncRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037323_16				0	1	1	0	1	0	0	0	0
gene-LOC120037323_17				0	1	1	0	1	0	0	0	0
gene-LOC120037323_18				0	1	1	0	1	0	0	0	0
gene-LOC120037326	LOC120037326	erythroblast NAD(P)(+)--arginine ADP-ribosyltransferase-like	protein_coding	2	1	1	0	1	0	0	0	0
gene-LOC120037336	LOC120037336	myosin-4-like	protein_coding	9	1	1	0	1	0	0	0	0
gene-LOC120037346	LOC120037346	high affinity choline transporter 1-like	protein_coding	5	1	1	0	1	0	0	0	0
gene-LOC120037454	LOC120037454	U1 spliceosomal RNA	snRNA	0	1	1	0	0	1	0	0	0
gene-LOC120037454_1				0	1	1	0	1	0	0	0	0
