gene_id	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-LOC120028464	LOC120028464	120028464	protein_coding	NC_052340.1	26346017	26387377	+	0	G protein-activated inward rectifier potassium channel 4-like	4	2	1	1	GO:0005886|GO:0015467|GO:0034765|GO:1990573
gene-LOC120028465	LOC120028465	120028465	snoRNA	NC_052308.1	61942469	61942600	-	0	small nucleolar RNA SNORA17	0	0	0	0	
gene-LOC120028466	LOC120028466	120028466	protein_coding	NC_052340.1	26505646	26519282	-	0	toll/interleukin-1 receptor domain-containing adapter protein-like	1	1	0	0	GO:0007165
gene-LOC120028467	LOC120028467	120028467	protein_coding	NC_052340.1	26951820	26955626	-	0	matrix metalloproteinase-20-like	6	3	2	1	GO:0004222|GO:0006508|GO:0008270|GO:0030198|GO:0030574|GO:0031012
gene-LOC120028468	LOC120028468	120028468	pseudogene	NC_052340.1	27568283	27571060	-	0		0	0	0	0	
gene-LOC120028469	LOC120028469	120028469	protein_coding	NC_052340.1	27595680	27646042	-	0	seizure protein 6 homolog	6	2	0	4	GO:0005783|GO:0043025|GO:0043197|GO:0043198|GO:0050773|GO:0060074
gene-LOC120028470	LOC120028470	120028470	pseudogene	NC_052340.1	27973033	27973909	+	0		0	0	0	0	
gene-LOC120028471	LOC120028471	120028471	protein_coding	NC_052340.1	28188039	28189148	+	0	gap junction delta-2 protein-like	2	1	0	1	GO:0005922|GO:0007154
gene-LOC120028472	LOC120028472	120028472	protein_coding	NC_052340.1	28948367	28949368	+	0	class A basic helix-loop-helix protein 9	5	2	3	0	GO:0000977|GO:0000981|GO:0006357|GO:0032502|GO:0046983
gene-LOC120028473	LOC120028473	120028473	snoRNA	NC_052308.1	61993089	61993221	-	0	small nucleolar RNA SNORA17	0	0	0	0	
gene-LOC120028475	LOC120028475	120028475	protein_coding	NC_052340.1	29488747	29551892	+	0	chloride channel protein 2-like	4	2	1	1	GO:0005247|GO:0006821|GO:0016020|GO:0055085
gene-LOC120028476	LOC120028476	120028476	protein_coding	NC_052340.1	29951151	30070163	+	0	chloride channel protein 2-like	4	2	1	1	GO:0005247|GO:0006821|GO:0016020|GO:0055085
gene-LOC120028477	LOC120028477	120028477	protein_coding	NC_052340.1	30092907	30106004	-	0	protein FAM131A-like	0	0	0	0	
gene-LOC120028478	LOC120028478	120028478	protein_coding	NC_052340.1	30307160	30309157	-	0	secretogranin-2-like	1	0	0	1	GO:0030141
gene-LOC120028479	LOC120028479	120028479	protein_coding	NC_052340.1	30373853	30398479	-	0	long-chain-fatty-acid--CoA ligase 3-like	7	3	1	3	GO:0001676|GO:0004467|GO:0005783|GO:0005811|GO:0005886|GO:0030182|GO:0035336
gene-LOC120028480	LOC120028480	120028480	snoRNA	NC_052308.1	66532270	66532403	+	0	small nucleolar RNA SNORA49	0	0	0	0	
gene-LOC120028481	LOC120028481	120028481	protein_coding	NC_052340.1	30426200	30431267	-	0	2-acylglycerol O-acyltransferase 1-like	3	1	1	1	GO:0004144|GO:0005789|GO:0019432
gene-LOC120028483	LOC120028483	120028483	protein_coding	NC_052340.1	30933575	31013476	+	0	protocadherin Fat 3-like	4	1	1	2	GO:0005509|GO:0005886|GO:0005911|GO:0007156
gene-LOC120028484	LOC120028484	120028484	protein_coding	NC_052340.1	31353487	31354518	+	0	leucine-rich repeat extensin-like protein 5	0	0	0	0	
gene-LOC120028485	LOC120028485	120028485	protein_coding	NC_052340.1	32277548	32613296	+	0	roundabout homolog 1-like	5	3	2	0	GO:0005515|GO:0007411|GO:0008046|GO:0016199|GO:0035385
gene-LOC120028486	LOC120028486	120028486	protein_coding	NC_052340.1	32730647	33105791	-	0	roundabout homolog 2-like	6	3	1	2	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0070593|GO:0098632
gene-LOC120028487	LOC120028487	120028487	protein_coding	NC_052340.1	33219548	33223065	-	0	extensin-like	0	0	0	0	
gene-LOC120028488	LOC120028488	120028488	snoRNA	NC_052308.1	70606549	70606790	+	0	small nucleolar RNA SNORA53	0	0	0	0	
gene-LOC120028489	LOC120028489	120028489	protein_coding	NC_052340.1	33354665	33356056	+	0	vegetative cell wall protein gp1-like	0	0	0	0	
gene-LOC120028491	LOC120028491	120028491	pseudogene	NC_052340.1	33619625	33625188	-	0		0	0	0	0	
gene-LOC120028492	LOC120028492	120028492	protein_coding	NC_052340.1	33653771	33654721	+	0	olfactory receptor 52J3-like	4	1	2	1	GO:0004930|GO:0004984|GO:0007186|GO:0016020
gene-LOC120028493	LOC120028493	120028493	pseudogene	NC_052340.1	33654956	33663264	+	0		0	0	0	0	
gene-LOC120028494	LOC120028494	120028494	protein_coding	NC_052340.1	33721596	33722567	+	0	olfactory receptor 2AT4-like	4	1	2	1	GO:0004930|GO:0004984|GO:0007186|GO:0016020
gene-LOC120028495	LOC120028495	120028495	protein_coding	NC_052340.1	33739859	33740833	+	0	olfactory receptor 2AT4-like	4	1	2	1	GO:0004930|GO:0004984|GO:0007186|GO:0016020
gene-LOC120028496	LOC120028496	120028496	snoRNA	NC_052308.1	67590342	67590460	-	0	small nucleolar RNA SNORA26	0	0	0	0	
gene-LOC120028497	LOC120028497	120028497	protein_coding	NC_052340.1	33742184	33743134	+	0	olfactory receptor 2AT4-like	4	1	2	1	GO:0004930|GO:0004984|GO:0007186|GO:0016020
gene-LOC120028498	LOC120028498	120028498	protein_coding	NC_052340.1	33744120	33744512	-	0	sarcolipin	2	0	1	1	GO:0016020|GO:0030234
gene-LOC120028499	LOC120028499	120028499	pseudogene	NC_052340.1	34308212	34309257	+	0		0	0	0	0	
gene-LOC120028500	LOC120028500	120028500	protein_coding	NC_052340.1	34346950	34348668	+	0	transcription cofactor HES-6-like	7	3	3	1	GO:0000978|GO:0000981|GO:0005634|GO:0006357|GO:0009952|GO:0046983|GO:0050767
gene-LOC120028501	LOC120028501	120028501	protein_coding	NC_052340.1	34357202	34361546	-	0	period circadian protein homolog 2-like	7	3	2	2	GO:0000122|GO:0000976|GO:0001222|GO:0005634|GO:0005737|GO:0032922|GO:0043153
gene-LOC120028502	LOC120028502	120028502	protein_coding	NC_052340.1	34365851	34367217	-	0	period circadian protein homolog 2-like	7	3	2	2	GO:0000122|GO:0000976|GO:0001222|GO:0005634|GO:0005737|GO:0032922|GO:0043153
gene-LOC120028503	LOC120028503	120028503	snoRNA	NC_052308.1	45166839	45166963	+	0	small nucleolar RNA SNORA26	0	0	0	0	
gene-LOC120028504	LOC120028504	120028504	pseudogene	NC_052340.1	35363903	35441988	-	0		0	0	0	0	
gene-LOC120028505	LOC120028505	120028505	pseudogene	NC_052340.1	35530784	35533187	+	0		0	0	0	0	
gene-LOC120028506	LOC120028506	120028506	protein_coding	NC_052340.1	35541157	35565548	-	0	putative uncharacterized protein DDB_G0286901	4	2	1	1	GO:0005576|GO:0006869|GO:0008289|GO:0042157
gene-LOC120028508	LOC120028508	120028508	protein_coding	NC_052340.1	36574577	36577105	-	0	P2Y purinoceptor 2-like	4	1	2	1	GO:0005886|GO:0007186|GO:0031686|GO:0045030
gene-LOC120028509	LOC120028509	120028509	protein_coding	NC_052340.1	36678438	36705414	-	0	F-BAR and double SH3 domains protein 2-like	4	2	0	2	GO:0007274|GO:0030833|GO:0031594|GO:0055037
gene-LOC120028510	LOC120028510	120028510	protein_coding	NC_052340.1	36788358	36833081	-	0	rho guanine nucleotide exchange factor 17-like	3	1	2	0	GO:0005085|GO:0005515|GO:0030036
gene-LOC120028511	LOC120028511	120028511	snoRNA	NC_052308.1	18184206	18184281	+	0	small nucleolar RNA SNORD19	0	0	0	0	
gene-LOC120028512	LOC120028512	120028512	protein_coding	NC_052340.1	36870636	36900965	-	0	protein FAM168A-like	1	1	0	0	GO:1905053
gene-LOC120028513	LOC120028513	120028513	protein_coding	NC_052340.1	36969265	37158392	+	0	START domain-containing protein 10-like	1	0	1	0	GO:0008289
gene-LOC120028514	LOC120028514	120028514	protein_coding	NC_052340.1	37373642	37376968	+	0	protocadherin Fat 3-like	4	1	1	2	GO:0005509|GO:0005886|GO:0005911|GO:0007156
gene-LOC120028515	LOC120028515	120028515	protein_coding	NC_052340.1	37835142	37861644	-	0	protein mono-ADP-ribosyltransferase TIPARP-like	2	0	2	0	GO:0003950|GO:0008270
gene-LOC120028516	LOC120028516	120028516	protein_coding	NC_052340.1	37897335	37917175	-	0	voltage-gated potassium channel subunit beta-1	12	3	4	5	GO:0004033|GO:0005249|GO:0005737|GO:0006813|GO:0008076|GO:0015459|GO:0016020|GO:0031234|GO:0044224|GO:0044325|GO:0055085|GO:1902260
gene-LOC120028517	LOC120028517	120028517	protein_coding	NC_052340.1	38049401	38064120	-	0	vomeronasal type-2 receptor 1	4	1	2	1	GO:0004930|GO:0004984|GO:0007186|GO:0016020
gene-LOC120028519	LOC120028519	120028519	snoRNA	NC_052308.1	18181806	18181881	+	0	small nucleolar RNA SNORD69	0	0	0	0	
gene-LOC120028520	LOC120028520	120028520	protein_coding	NC_052340.1	38631955	38635460	-	0	extracellular calcium-sensing receptor	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120028521	LOC120028521	120028521	protein_coding	NC_052340.1	38651362	38654056	-	0	vomeronasal type-2 receptor 26-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120028522	LOC120028522	120028522	protein_coding	NC_052340.1	38655965	38662263	-	0	extracellular calcium-sensing receptor-like	3	1	1	1	GO:0004930|GO:0007186|GO:0016020
gene-LOC120028523	LOC120028523	120028523	protein_coding	NC_052340.1	38977354	39005987	+	0	probable G-protein coupled receptor 149	5	1	2	2	GO:0004930|GO:0007218|GO:0016020|GO:0042923|GO:0043005
gene-LOC120028524	LOC120028524	120028524	pseudogene	NC_052340.1	39009539	39054173	+	0		0	0	0	0	
gene-LOC120028525	LOC120028525	120028525	protein_coding	NC_052340.1	39227239	39236045	+	0	extensin-like	0	0	0	0	
gene-LOC120028526	LOC120028526	120028526	snRNA	NC_052308.1	33026666	33026807	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028527	LOC120028527	120028527	protein_coding	NC_052340.1	39365810	39368045	-	0	adhesive plaque matrix protein-like	0	0	0	0	
gene-LOC120028528	LOC120028528	120028528	protein_coding	NC_052340.1	39469333	39470184	-	0	leucine-rich repeat extensin-like protein 5	0	0	0	0	
gene-LOC120028529	LOC120028529	120028529	pseudogene	NC_052340.1	39722603	39727871	-	0		0	0	0	0	
gene-LOC120028530	LOC120028530	120028530	protein_coding	NC_052340.1	39849257	39881090	-	0	immunoglobulin superfamily member 10-like	2	0	1	1	GO:0005515|GO:0005576
gene-LOC120028532	LOC120028532	120028532	protein_coding	NC_052340.1	40205661	40212086	+	0	uncharacterized LOC120028532	0	0	0	0	
gene-LOC120028533	LOC120028533	120028533	snoRNA	NC_052308.1	62099683	62099817	-	0	small nucleolar RNA SNORA84	0	0	0	0	
gene-LOC120028534	LOC120028534	120028534	protein_coding	NC_052340.1	40219120	40294504	-	0	ubiquitin carboxyl-terminal hydrolase 32-like	4	1	2	1	GO:0004843|GO:0005509|GO:0005794|GO:0016579
gene-LOC120028536	LOC120028536	120028536	protein_coding	NC_052340.1	40457758	40503274	-	0	cyclin-dependent kinase-like 1	4	1	2	1	GO:0004693|GO:0005524|GO:0005634|GO:0006468
gene-LOC120028537	LOC120028537	120028537	protein_coding	NC_052340.1	40692005	40692946	-	0	olfactory receptor 52D1-like	4	1	2	1	GO:0004930|GO:0004984|GO:0007186|GO:0016020
gene-LOC120028538	LOC120028538	120028538	protein_coding	NC_052340.1	40727233	40729183	-	0	claudin-8-like	5	2	1	2	GO:0005198|GO:0005886|GO:0005923|GO:0007155|GO:0070830
gene-LOC120028539	LOC120028539	120028539	pseudogene	NC_052340.1	40743727	40782850	-	0		0	0	0	0	
gene-LOC120028541	LOC120028541	120028541	snoRNA	NC_052308.1	62101079	62101213	-	0	small nucleolar RNA SNORA84	0	0	0	0	
gene-LOC120028543	LOC120028543	120028543	protein_coding	NC_052340.1	41613500	41638024	+	0	extensin-like	0	0	0	0	
gene-LOC120028545	LOC120028545	120028545	protein_coding	NC_052340.1	9197852	9219172	-	0	transcription elongation factor SPT5-like	7	4	2	1	GO:0003729|GO:0005515|GO:0006357|GO:0006368|GO:0032044|GO:0032784|GO:0140673
gene-LOC120028546	LOC120028546	120028546	protein_coding	NC_052340.1	9925778	9928488	-	0	uncharacterized LOC120028546	0	0	0	0	
gene-LOC120028547	LOC120028547	120028547	rRNA	NC_052308.1	4904695	4906458	-	0	18S ribosomal RNA	0	0	0	0	
gene-LOC120028548	LOC120028548	120028548	protein_coding	NC_052340.1	6240974	6260384	+	0	striatin-4-like	5	0	4	1	GO:0005516|GO:0030425|GO:0044877|GO:0051721|GO:0070016
gene-LOC120028549	LOC120028549	120028549	protein_coding	NC_052340.1	6238173	6241620	-	0	fukutin-related protein-like	2	1	0	1	GO:0005794|GO:0035269
gene-LOC120028550	LOC120028550	120028550	protein_coding	NC_052340.1	8675915	8679013	-	0	interferon regulatory factor 2-binding protein 1-like	3	1	1	1	GO:0003714|GO:0005634|GO:0006357
gene-LOC120028551	LOC120028551	120028551	protein_coding	NC_052340.1	8678847	8680807	+	0	DNA-directed RNA polymerase I subunit RPA34-like	1	1	0	0	GO:0006360
gene-LOC120028552	LOC120028552	120028552	snRNA	NC_052308.1	33030425	33030566	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028554	LOC120028554	120028554	protein_coding	NC_052340.1	3628317	3637066	+	0	TLC domain-containing protein 5-like	1	0	0	1	GO:0016020
gene-LOC120028555	LOC120028555	120028555	protein_coding	NC_052340.1	3636994	3649758	+	0	TLC domain-containing protein 5-like	1	0	0	1	GO:0016020
gene-LOC120028556	LOC120028556	120028556	snRNA	NC_052308.1	33071268	33071409	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028558	LOC120028558	120028558	lncRNA	NC_052340.1	20442401	20483370	-	0	uncharacterized LOC120028558	0	0	0	0	
gene-LOC120028561	LOC120028561	120028561	protein_coding	NC_052340.1	12471060	12497864	-	0	serine/threonine-protein kinase PAK 4-like	6	3	2	1	GO:0004674|GO:0005524|GO:0005737|GO:0006468|GO:0035556|GO:0043408
gene-LOC120028562	LOC120028562	120028562	protein_coding	NC_052307.1	29376912	29397592	-	0	T-box transcription factor TBX5-like	8	5	2	1	GO:0000978|GO:0000981|GO:0001708|GO:0003218|GO:0005634|GO:0006357|GO:0007389|GO:0045893
gene-LOC120028563	LOC120028563	120028563	snRNA	NC_052308.1	33085958	33086099	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028564	LOC120028564	120028564	protein_coding	NC_052340.1	11887069	11899023	-	0	atypical kinase COQ8B, mitochondrial-like	3	1	1	1	GO:0006744|GO:0016301|GO:0031314
gene-LOC120028565	LOC120028565	120028565	protein_coding	NC_052340.1	12165473	12174520	-	0	heterogeneous nuclear ribonucleoprotein L-like	4	2	1	1	GO:0003729|GO:0005634|GO:0006397|GO:0043484
gene-LOC120028566	LOC120028566	120028566	protein_coding	NC_052340.1	19132845	19136195	+	0	ribosome maturation protein SBDS-like	2	2	0	0	GO:0042254|GO:0042256
gene-LOC120028567	LOC120028567	120028567	protein_coding	NC_052340.1	29368092	29422578	-	0	solute carrier family 12 member 9-like	7	5	1	1	GO:0006884|GO:0015379|GO:0016020|GO:0055064|GO:0055075|GO:1902476|GO:1990573
gene-LOC120028568	LOC120028568	120028568	snRNA	NC_052308.1	33039618	33039759	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028569	LOC120028569	120028569	protein_coding	NC_052340.1	649310	712578	+	0	endothelin-converting enzyme 2-like	3	1	1	1	GO:0004222|GO:0005886|GO:0016485
gene-LOC120028570	LOC120028570	120028570	protein_coding	NC_052340.1	4636838	4644088	+	0	coatomer subunit delta-like	5	3	0	2	GO:0005829|GO:0006888|GO:0006890|GO:0030126|GO:0051645
gene-LOC120028571	LOC120028571	120028571	protein_coding	NC_052340.1	9043911	9048388	+	0	calpain small subunit 1-like	1	0	1	0	GO:0005509
gene-LOC120028572	LOC120028572	120028572	protein_coding	NC_052340.1	30208393	30218572	-	0	26S proteasome non-ATPase regulatory subunit 2-like	7	2	1	4	GO:0000502|GO:0005634|GO:0008540|GO:0030234|GO:0034515|GO:0042176|GO:0043161
gene-LOC120028574	LOC120028574	120028574	protein_coding	NC_052340.1	22430349	22432558	+	0	secreted frizzled-related protein 2-like	5	3	1	1	GO:0005615|GO:0017147|GO:0035567|GO:0060070|GO:0090090
gene-LOC120028575	LOC120028575	120028575	snRNA	NC_052308.1	33087212	33087353	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028576	LOC120028576	120028576	protein_coding	NC_052340.1	22423435	22430350	-	0	ragulator complex protein LAMTOR1-like	13	7	2	4	GO:0001919|GO:0005085|GO:0005764|GO:0007040|GO:0016197|GO:0031902|GO:0032008|GO:0042632|GO:0043410|GO:0045121|GO:0060090|GO:0071230|GO:0071986
gene-LOC120028578	LOC120028578	120028578	protein_coding	NC_052340.1	9449424	9482333	+	0	ubiquitin carboxyl-terminal hydrolase 2-like	3	1	1	1	GO:0004843|GO:0005737|GO:0016579
gene-LOC120028579	LOC120028579	120028579	protein_coding	NC_052340.1	13508382	13529211	-	0	arf-GAP domain and FG repeat-containing protein 1-like	1	0	1	0	GO:0005096
gene-LOC120028580	LOC120028580	120028580	snRNA	NC_052308.1	33070021	33070162	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028582	LOC120028582	120028582	protein_coding	NC_052340.1	31750700	31753715	+	0	major histocompatibility complex class I-related gene protein-like	3	1	0	2	GO:0005615|GO:0006955|GO:0009897
gene-LOC120028583	LOC120028583	120028583	protein_coding	NC_052340.1	40177653	40200379	+	0	protein phosphatase 1D-like	6	1	3	2	GO:0004722|GO:0005634|GO:0005829|GO:0006470|GO:0043169|GO:0051019
gene-LOC120028584	LOC120028584	120028584	protein_coding	NC_052340.1	27577122	27590628	-	0	PHD finger protein 12-like	5	1	2	2	GO:0000122|GO:0003714|GO:0005515|GO:0005634|GO:0070822
gene-LOC120028585	LOC120028585	120028585	pseudogene	NC_052308.1	80489939	80490067	+	0		0	0	0	0	
gene-LOC120028586	LOC120028586	120028586	protein_coding	NC_052340.1	22446410	22449381	-	0	anaphase-promoting complex subunit 15	2	1	0	1	GO:0005680|GO:0090266
gene-LOC120028587	LOC120028587	120028587	protein_coding	NC_052340.1	24876106	24877417	-	0	small nuclear ribonucleoprotein Sm D2-like	9	2	1	6	GO:0000387|GO:0003723|GO:0005682|GO:0005685|GO:0005686|GO:0008380|GO:0046540|GO:0071011|GO:0071013
gene-LOC120028588	LOC120028588	120028588	protein_coding	NC_052340.1	14640944	14667531	-	0	alpha-2-macroglobulin-like	3	0	1	2	GO:0004866|GO:0005576|GO:0005615
gene-LOC120028589	LOC120028589	120028589	snRNA	NC_052308.1	33031678	33031819	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028590	LOC120028590	120028590	protein_coding	NC_052340.1	14571074	14604156	+	0	alpha-2-macroglobulin-like	3	0	1	2	GO:0004866|GO:0005576|GO:0005615
gene-LOC120028591	LOC120028591	120028591	protein_coding	NC_052340.1	14621466	14622167	-	0	alpha-2-macroglobulin-like	0	0	0	0	
gene-LOC120028592	LOC120028592	120028592	lncRNA	NC_052340.1	14622242	14630288	-	0	uncharacterized LOC120028592	0	0	0	0	
gene-LOC120028593	LOC120028593	120028593	snRNA	NC_052308.1	33032931	33033072	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028594	LOC120028594	120028594	protein_coding	NC_052340.1	14701803	14707967	+	0	upstream stimulatory factor 1-like	4	1	3	0	GO:0000978|GO:0000981|GO:0006357|GO:0046983
gene-LOC120028595	LOC120028595	120028595	lncRNA	NC_052340.1	24218047	24219165	+	0	uncharacterized LOC120028595	0	0	0	0	
gene-LOC120028596	LOC120028596	120028596	protein_coding	NC_052340.1	14708903	14721416	+	0	glucuronokinase with putative uridyl pyrophosphorylase	3	1	2	0	GO:0005524|GO:0009058|GO:0047940
gene-LOC120028597	LOC120028597	120028597	protein_coding	NC_052340.1	2210471	2213150	+	0	uncharacterized LOC120028597	0	0	0	0	
gene-LOC120028598	LOC120028598	120028598	protein_coding	NC_052340.1	22807	27379	+	0	60S ribosomal protein L35a	5	2	1	2	GO:0002181|GO:0003735|GO:0005840|GO:0022625|GO:0042273
gene-LOC120028599	LOC120028599	120028599	snRNA	NC_052308.1	33050488	33050629	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028602	LOC120028602	120028602	protein_coding	NC_052340.1	40048459	40103322	-	0	SR-related and CTD-associated factor 4-like	4	1	2	1	GO:0003723|GO:0005634|GO:1990269|GO:2000805
gene-LOC120028603	LOC120028603	120028603	protein_coding	NC_052340.1	16360534	16370068	+	0	rab5 GDP/GTP exchange factor-like	7	1	4	2	GO:0003677|GO:0005085|GO:0005829|GO:0008270|GO:0016192|GO:0030139|GO:0031267
gene-LOC120028604	LOC120028604	120028604	snRNA	NC_052308.1	33051741	33051882	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028605	LOC120028605	120028605	protein_coding	NC_052340.1	30467623	30468606	+	0	E3 ubiquitin-protein ligase RNF182-like	2	1	1	0	GO:0016567|GO:0061630
gene-LOC120028606	LOC120028606	120028606	protein_coding	NC_052340.1	3113477	3119517	-	0	layilin-like	1	0	1	0	GO:0005540
gene-LOC120028607	LOC120028607	120028607	protein_coding	NC_052340.1	14296234	14306745	+	0	succinate dehydrogenase [ubiquinone] cytochrome b small subunit B, mitochondrial-like	7	2	2	3	GO:0005740|GO:0005749|GO:0006099|GO:0006121|GO:0016020|GO:0020037|GO:0048039
gene-LOC120028609	LOC120028609	120028609	protein_coding	NC_052340.1	24638527	24652859	+	0	bromodomain and WD repeat-containing protein 3-like	5	3	1	1	GO:0005515|GO:0005634|GO:0006357|GO:0007010|GO:0008360
gene-LOC120028611	LOC120028611	120028611	snRNA	NC_052308.1	33082194	33082335	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028612	LOC120028612	120028612	protein_coding	NC_052340.1	22381836	22385725	-	0	cysteine and histidine-rich domain-containing protein 1-like	0	0	0	0	
gene-LOC120028613	LOC120028613	120028613	protein_coding	NC_052340.1	39336978	39343169	-	0	P2Y purinoceptor 1-like	8	3	4	1	GO:0001621|GO:0005524|GO:0005886|GO:0007200|GO:0030168|GO:0031686|GO:0045031|GO:0090075
gene-LOC120028614	LOC120028614	120028614	protein_coding	NC_052340.1	2183874	2186546	-	0	uncharacterized LOC120028614	0	0	0	0	
gene-LOC120028615	LOC120028615	120028615	protein_coding	NC_052340.1	469669	485428	+	0	E3 ubiquitin-protein ligase rififylin-like	7	4	1	2	GO:0005737|GO:0005886|GO:0043161|GO:0061630|GO:0070936|GO:1902042|GO:2001271
gene-LOC120028616	LOC120028616	120028616	snRNA	NC_052308.1	33029172	33029313	-	0	U4 spliceosomal RNA	0	0	0	0	
gene-LOC120028617	LOC120028617	120028617	protein_coding	NC_052340.1	14098319	14116111	-	0	zinc finger and BTB domain-containing protein 44-like	5	2	3	0	GO:0000978|GO:0000981|GO:0005515|GO:0006357|GO:0010628
