site_id	chrom	pos	meth_diff	direction	gene_id	symbol	product	biotype	location_class	in_promoter	exon_overlap	distance_bp
NW_024057675.1:371609	NW_024057675.1	371609	16.51	hyper_siscowet	gene-LOC120035235	LOC120035235		pseudogene	intron	0	0	0
NW_024057705.1:43130	NW_024057705.1	43130	-20.25	hypo_siscowet	gene-LOC120035322	LOC120035322	olfactory receptor 4S1-like	protein_coding	downstream<=5kb	0	0	4154
NW_024057705.1:43164	NW_024057705.1	43164	-16.32	hypo_siscowet	gene-LOC120035322	LOC120035322	olfactory receptor 4S1-like	protein_coding	downstream<=5kb	0	0	4120
NW_024057705.1:43166	NW_024057705.1	43166	-22.34	hypo_siscowet	gene-LOC120035322	LOC120035322	olfactory receptor 4S1-like	protein_coding	downstream<=5kb	0	0	4118
NW_024057705.1:43199	NW_024057705.1	43199	-27.63	hypo_siscowet	gene-LOC120035322	LOC120035322	olfactory receptor 4S1-like	protein_coding	downstream<=5kb	0	0	4085
NW_024057744.1:11944	NW_024057744.1	11944	17.25	hyper_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	4739
NW_024057744.1:11944	NW_024057744.1	11944	17.25	hyper_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	3905
NW_024057744.1:11944	NW_024057744.1	11944	17.25	hyper_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	3547
NW_024057744.1:11944	NW_024057744.1	11944	17.25	hyper_siscowet	gene-trnag-ucc-36	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	2714
NW_024057744.1:11944	NW_024057744.1	11944	17.25	hyper_siscowet	gene-trnap-agg-21	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	2356
NW_024057744.1:11944	NW_024057744.1	11944	17.25	hyper_siscowet	gene-trnag-ucc-35	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1522
NW_024057744.1:11944	NW_024057744.1	11944	17.25	hyper_siscowet	gene-trnap-agg-20	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1164
NW_024057744.1:11944	NW_024057744.1	11944	17.25	hyper_siscowet	gene-trnag-ucc-34	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	331
NW_024057744.1:11944	NW_024057744.1	11944	17.25	hyper_siscowet	gene-trnap-agg-19	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	0
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnap-agg-24	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	4995
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnag-ucc-38	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4136
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	3778
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	2944
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	2586
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnag-ucc-36	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1753
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnap-agg-21	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1395
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnag-ucc-35	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	561
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnap-agg-20	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	203
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnag-ucc-34	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	558
NW_024057744.1:12905	NW_024057744.1	12905	-23.35	hypo_siscowet	gene-trnap-agg-19	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	916
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnap-agg-24	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	4989
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnag-ucc-38	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4130
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	3772
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	2938
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	2580
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnag-ucc-36	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1747
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnap-agg-21	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1389
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnag-ucc-35	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	555
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnap-agg-20	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	197
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnag-ucc-34	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	564
NW_024057744.1:12911	NW_024057744.1	12911	-15.65	hypo_siscowet	gene-trnap-agg-19	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	922
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnag-ucc-39	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4264
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnap-agg-24	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	3906
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnag-ucc-38	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	3047
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	2689
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1855
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1497
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnag-ucc-36	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	664
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnap-agg-21	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	306
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnag-ucc-35	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	456
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnap-agg-20	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	814
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnag-ucc-34	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1647
NW_024057744.1:13994	NW_024057744.1	13994	-15.70	hypo_siscowet	gene-trnap-agg-19	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	2005
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnag-ucc-40	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4295
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnap-agg-25	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	3937
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnag-ucc-39	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	3102
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnap-agg-24	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	2744
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnag-ucc-38	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1885
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1527
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	693
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	335
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnag-ucc-36	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	426
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnap-agg-21	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	784
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnag-ucc-35	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1618
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnap-agg-20	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	1976
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnag-ucc-34	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	2809
NW_024057744.1:15156	NW_024057744.1	15156	-15.29	hypo_siscowet	gene-trnap-agg-19	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	3167
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnag-ucc-43	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4990
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnap-agg-27	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	4632
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnag-ucc-42	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	3798
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnag-ucc-41	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	2098
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnap-agg-26	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1740
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnag-ucc-40	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	905
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnap-agg-25	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	547
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnag-ucc-39	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	216
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnap-agg-24	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	574
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnag-ucc-38	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1433
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1791
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	2625
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	2983
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnag-ucc-36	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	3816
NW_024057744.1:18546	NW_024057744.1	18546	-21.34	hypo_siscowet	gene-trnap-agg-21	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	4174
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnag-ucc-43	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4716
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnap-agg-27	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	4358
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnag-ucc-42	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	3524
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnag-ucc-41	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1824
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnap-agg-26	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1466
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnag-ucc-40	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	631
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnap-agg-25	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	273
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnag-ucc-39	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	490
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnap-agg-24	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	848
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnag-ucc-38	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1707
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	2065
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	2899
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	3257
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnag-ucc-36	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	4090
NW_024057744.1:18820	NW_024057744.1	18820	-18.66	hypo_siscowet	gene-trnap-agg-21	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	4448
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnag-ucc-43	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4684
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnap-agg-27	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	4326
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnag-ucc-42	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	3492
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnag-ucc-41	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1792
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnap-agg-26	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1434
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnag-ucc-40	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	599
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnap-agg-25	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	241
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnag-ucc-39	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	522
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnap-agg-24	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	880
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnag-ucc-38	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1739
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	2097
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	2931
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	3289
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnag-ucc-36	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	4122
NW_024057744.1:18852	NW_024057744.1	18852	-16.97	hypo_siscowet	gene-trnap-agg-21	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	4480
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnag-ucc-44	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4716
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnap-agg-28	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	4358
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnag-ucc-43	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	3523
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnap-agg-27	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	3165
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnag-ucc-42	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	2331
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnag-ucc-41	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	631
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnap-agg-26	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	273
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnag-ucc-40	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	490
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnap-agg-25	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	848
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnag-ucc-39	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1683
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnap-agg-24	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	2041
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnag-ucc-38	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	2900
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	3258
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	4092
NW_024057744.1:20013	NW_024057744.1	20013	-17.50	hypo_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	4450
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnag-ucc-44	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4684
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnap-agg-28	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	4326
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnag-ucc-43	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	3491
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnap-agg-27	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	3133
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnag-ucc-42	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	2299
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnag-ucc-41	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	599
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnap-agg-26	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	241
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnag-ucc-40	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	522
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnap-agg-25	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	880
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnag-ucc-39	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1715
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnap-agg-24	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	2073
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnag-ucc-38	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	2932
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnap-agg-23	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	3290
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnag-ucc-37	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	4124
NW_024057744.1:20045	NW_024057744.1	20045	-21.37	hypo_siscowet	gene-trnap-agg-22	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	4482
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnap-agg-40	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	4970
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnag-ucc-54	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	4136
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnap-agg-39	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	3778
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnag-ucc-53	trnag-ucc	tRNA-Gly	tRNA	downstream<=5kb	0	0	2945
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnap-agg-38	trnap-agg	tRNA-Pro	tRNA	upstream<=5kb	0	0	2587
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnag-ucc-52	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1754
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnap-agg-37	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1396
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnag-ucc-51	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	562
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnap-agg-36	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	204
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnag-ucc-50	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1511
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnap-agg-35	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	1869
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnag-ucc-49	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	2704
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnap-agg-34	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	3065
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnag-ucc-48	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	3899
NW_024057744.1:36709	NW_024057744.1	36709	-15.82	hypo_siscowet	gene-trnap-agg-33	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	4257
NW_024057744.1:68076	NW_024057744.1	68076	-15.66	hypo_siscowet	gene-trnap-agg-61	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	4359
NW_024057744.1:68076	NW_024057744.1	68076	-15.66	hypo_siscowet	gene-trnag-ucc-76	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	4001
NW_024057744.1:68076	NW_024057744.1	68076	-15.66	hypo_siscowet	gene-trnap-agg-60	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	3168
NW_024057744.1:68076	NW_024057744.1	68076	-15.66	hypo_siscowet	gene-trnag-ucc-75	trnag-ucc	tRNA-Gly	tRNA	upstream<=5kb	0	0	2810
NW_024057744.1:68076	NW_024057744.1	68076	-15.66	hypo_siscowet	gene-trnap-agg-59	trnap-agg	tRNA-Pro	tRNA	downstream<=5kb	0	0	1977
NW_024057744.1:68076	NW_024057744.1	68076	-15.66	hypo_siscowet	gene-trnag-ucc-74	trnag-ucc	tRNA-Gly	tRNA	promoter	1	0	1619
NW_024057744.1:68076	NW_024057744.1	68076	-15.66	hypo_siscowet	gene-trnap-agg-58	trnap-agg	tRNA-Pro	tRNA	promoter	1	0	786
